fantasy_player_id,round_id,tournament_id,points,starting_xi,minutes_played,goals_scored,assists,clean_sheet,goals_conceded,yellow_cards,red_cards,own_goals,penalty_won,penalty_conceded,penalty_saved,saves,tackles,chances_created,shots_on_target,free_kicks,scouting_bonus
818,1,16,2,0,68,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
818,2,40,1,0,65,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
821,1,16,3,0,90,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
821,2,40,2,0,90,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
822,1,16,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
822,2,40,1,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
823,1,16,2,0,89,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
823,2,40,3,0,90,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0
825,1,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
825,2,40,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
826,2,40,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1,16,1,0,78,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
827,2,40,3,0,85,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0
829,1,16,1,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
830,1,16,1,0,90,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
830,2,40,9,0,90,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
832,1,16,16,0,90,2,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1
832,2,40,2,0,85,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
834,1,16,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2,40,1,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
835,1,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2,40,1,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
838,1,16,1,0,90,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
838,2,40,1,0,90,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
841,1,18,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
843,1,18,1,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
845,1,18,1,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
846,1,18,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
847,1,18,2,0,90,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
849,1,18,10,0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
850,1,18,7,0,73,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
852,1,18,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
855,1,18,17,0,90,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0
856,1,18,2,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
857,1,18,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,18,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
863,1,18,2,0,73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
864,1,18,1,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
865,1,23,2,0,90,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0
866,1,23,4,0,63,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
867,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
868,1,23,3,0,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
869,1,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
870,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
871,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
873,1,23,8,0,89,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1
874,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
876,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
879,1,23,2,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
880,1,23,1,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
881,1,23,2,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
885,1,23,2,0,90,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
888,1,4,9,0,45,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1
889,1,4,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
890,2,32,11,0,89,1,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1
893,1,4,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
893,2,32,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
894,1,4,-2,0,90,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0
894,2,32,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
895,1,4,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
895,2,32,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
898,1,4,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
898,2,32,1,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1,4,-1,0,79,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0
899,2,32,9,0,81,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,1
900,2,32,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
901,1,4,1,0,79,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0
901,2,32,0,0,45,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0
902,1,4,2,0,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
903,1,4,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
904,1,4,0,0,28,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
905,2,32,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
907,2,32,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,4,0,0,90,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0
910,2,32,10,0,90,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1
911,1,4,-1,0,45,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
911,2,32,1,0,45,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
912,1,4,7,0,90,0,1,0,4,0,0,0,0,0,0,0,2,1,0,0,1
912,2,32,8,0,89,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
913,1,4,1,0,80,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0
913,2,32,3,0,67,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
916,1,21,2,0,72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
917,1,21,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
921,1,21,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
922,1,21,1,0,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
923,1,21,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
925,1,21,7,0,71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
928,1,21,1,0,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
936,1,21,2,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
937,1,21,10,0,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
939,1,21,3,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
942,1,5,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
942,2,27,-1,0,45,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0
943,1,5,2,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
943,2,27,2,0,90,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
944,1,5,1,0,30,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
944,2,27,0,0,42,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
946,1,5,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1,5,2,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
947,2,27,-1,0,53,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
949,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
949,2,27,-3,0,90,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
951,2,27,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
952,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
952,2,27,-3,0,90,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0
955,2,27,-1,0,31,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
957,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
957,2,27,-3,0,90,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
958,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
958,2,27,1,0,59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
960,1,5,3,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
960,2,27,1,0,45,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
961,1,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1,5,2,0,60,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
962,2,27,1,0,40,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
971,1,5,1,0,90,0,0,0,1,1,0,0,0,1,0,5,0,0,0,0,0
971,2,27,-2,0,90,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0
972,1,15,3,0,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
972,2,37,1,0,45,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
978,1,15,7,0,90,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
978,2,37,0,0,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
980,1,15,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
980,2,37,1,0,45,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
983,1,15,2,0,89,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
983,2,37,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
984,1,15,10,0,90,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1
984,2,37,-1,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
987,1,15,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
991,2,37,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
992,1,15,2,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,2,37,2,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
993,1,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
993,2,37,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
994,2,37,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1,15,7,0,90,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1
1001,2,37,0,0,90,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0
1003,1,7,11,0,83,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1003,2,30,2,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1007,1,7,2,0,15,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1007,2,30,2,0,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1008,1,7,0,0,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1008,2,30,1,0,19,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1009,1,7,9,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1009,2,30,1,0,90,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1010,2,30,2,0,60,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1011,1,7,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2,30,2,0,89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1012,1,7,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1012,2,30,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1015,2,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1,7,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
1018,2,30,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1019,1,7,7,0,75,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1019,2,30,2,0,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1022,1,7,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,2,30,1,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,1,7,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1025,1,7,9,0,90,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
1025,2,30,2,0,90,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1027,1,7,3,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,2,30,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1028,1,7,3,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,2,30,4,0,90,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
1029,1,17,2,0,88,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1031,1,17,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,1,17,2,0,83,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1034,1,17,0,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1035,1,17,0,0,90,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0
1037,1,17,0,0,90,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0
1041,1,17,2,0,83,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1042,1,17,4,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1043,1,17,2,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1048,1,17,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1049,1,17,8,0,15,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1051,1,17,1,0,90,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0
1054,1,17,3,0,90,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0
1055,1,17,2,0,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1056,1,17,1,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1057,1,1,2,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1057,2,25,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1058,1,1,1,0,90,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1058,2,25,9,0,90,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1
1059,1,1,-1,0,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1060,1,1,1,0,34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1060,2,25,2,0,90,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0
1062,1,1,-1,0,49,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1063,1,1,1,0,77,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0
1063,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
1065,1,1,1,0,90,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
1065,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1066,1,1,0,0,90,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1067,1,1,1,0,90,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
1067,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1069,1,1,1,0,90,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1069,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1071,1,1,1,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1072,2,25,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1073,1,1,1,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1075,1,1,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2,25,2,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
1076,2,25,7,0,84,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1077,1,1,1,0,90,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
1077,2,25,2,0,90,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
1081,2,37,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,2,37,3,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,2,37,7,0,90,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0
1086,1,13,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1086,2,37,12,0,90,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1088,1,13,7,0,90,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
1088,2,37,10,0,90,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,1,13,7,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,2,37,7,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,1,13,1,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,2,37,7,0,45,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
1093,1,13,2,0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1093,2,37,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1094,1,13,2,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1094,2,37,15,0,45,2,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0
1099,1,13,7,0,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1099,2,37,7,0,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1102,1,13,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
1104,1,13,3,0,87,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1104,2,37,3,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1105,1,13,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,2,37,8,0,61,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1106,1,13,2,0,90,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0
1106,2,37,3,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,2,33,1,0,34,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1110,1,12,1,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1110,2,33,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2,33,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1113,1,12,4,0,25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1113,2,33,0,0,34,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1114,1,12,17,0,90,2,0,0,1,0,0,0,0,0,0,0,3,0,2,0,1
1114,2,33,1,0,79,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0
1116,1,12,2,0,84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1116,2,33,1,0,56,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1117,1,12,9,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1118,1,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,1,12,2,0,65,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1119,2,33,-3,0,89,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
1121,1,12,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1121,2,33,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1122,1,12,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1122,2,33,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,8,0,1,0,0
1124,1,12,14,0,90,1,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0
1124,2,33,3,0,90,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0
1125,1,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2,33,8,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1126,1,12,2,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,2,33,1,0,56,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1129,1,12,2,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1129,2,33,-2,0,90,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0
1133,1,5,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1133,2,26,15,0,19,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
1135,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1135,2,26,10,0,90,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1
1137,1,5,3,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1137,2,26,4,0,71,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
1138,1,5,7,0,89,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1138,2,26,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1139,1,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1140,1,5,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1140,2,26,4,0,71,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1141,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1141,2,26,2,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1142,1,5,9,0,89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1142,2,26,2,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1143,1,5,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1143,2,26,1,0,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1144,2,26,9,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,1,5,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1148,2,26,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1149,1,5,9,0,90,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1
1149,2,26,7,0,89,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1151,1,5,3,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1151,2,26,3,0,71,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
1153,1,5,3,0,90,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
1153,2,26,2,0,90,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
1156,2,26,3,0,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1157,1,5,2,0,90,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0
1158,1,5,3,0,79,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1158,2,26,15,0,19,1,2,0,1,0,0,0,0,0,0,0,1,1,2,0,1
1160,1,12,2,0,72,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
1160,2,36,2,0,89,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1161,1,12,1,0,83,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1161,2,36,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1162,1,12,1,0,18,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1164,1,12,2,0,84,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1164,2,36,2,0,90,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1166,1,12,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
1166,2,36,-1,0,89,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
1167,1,12,7,0,90,1,0,0,5,0,0,0,0,0,0,0,2,0,1,0,1
1167,2,36,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1170,1,12,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0
1170,2,36,0,0,45,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
1174,1,12,1,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1174,2,36,1,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1175,1,12,2,0,72,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
1175,2,36,1,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1176,1,12,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1176,2,36,1,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1177,1,12,1,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1177,2,36,2,0,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1184,1,12,-2,0,90,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1185,2,36,-1,0,90,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1188,1,8,3,0,81,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
1188,2,32,3,0,60,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
