fifa_player_id,fifa_team_id,avg_attacking_score,avg_defensive_score,avg_creativity_score,avg_defending_the_goal_score,n_matches_ranked,player_kind
430138,43899,5.011885643005371,5.858518600463867,6.831099987030029,,2,outfieldPlayer
430144,43969,4.466375827789307,7.335361480712891,6.162579536437988,,1,outfieldPlayer
430147,43967,4.2411909103393555,5.544949769973755,5.596033334732056,,2,outfieldPlayer
430150,43970,6.218914985656738,4.0095226764678955,7.466922760009766,,2,outfieldPlayer
430176,43960,5.132342338562012,6.526995897293091,7.575408220291138,,2,outfieldPlayer
430401,43819,4.8238091468811035,5.619996547698975,5.865440845489502,,1,outfieldPlayer
430407,43819,5.2359843254089355,4.888885974884033,6.4607744216918945,,1,outfieldPlayer
430413,43819,6.732831001281738,5.176284074783325,7.10379433631897,,2,outfieldPlayer
430440,43976,4.35937237739563,5.268364429473877,6.241474151611328,,2,outfieldPlayer
430442,43976,4.497694969177246,5.813692092895508,5.600198268890381,,2,outfieldPlayer
430450,43976,4.780975103378296,5.918639421463013,6.647461414337158,,2,outfieldPlayer
430452,43976,6.349611520767212,5.736801385879517,6.129910469055176,,2,outfieldPlayer
430476,43855,5.144551753997803,4.751198053359985,7.078662633895874,,2,outfieldPlayer
430477,43855,4.323306322097778,6.0717997550964355,5.982265472412109,,2,outfieldPlayer
430482,43855,6.874136924743652,5.232527494430542,6.709413290023804,,2,outfieldPlayer
430594,43924,4.725012302398682,5.480340480804443,6.30905818939209,,1,outfieldPlayer
430597,43924,4.708412170410156,5.109945774078369,6.33137845993042,,1,outfieldPlayer
430601,43924,4.051901578903198,5.824826240539551,4.785857677459717,,2,outfieldPlayer
430605,43924,4.631795406341553,7.0224223136901855,6.154117584228516,,2,outfieldPlayer
430609,43924,6.536040544509888,5.6553521156311035,6.27671480178833,,2,outfieldPlayer
430628,43922,4.253208637237549,6.7678351402282715,5.1356682777404785,,1,outfieldPlayer
430631,43922,5.297012805938721,5.901920318603516,6.7874274253845215,,1,outfieldPlayer
430657,43948,5.598459720611572,5.805811405181885,7.507309913635254,,1,outfieldPlayer
430667,43948,5.804988861083984,6.606968402862549,6.111860752105713,,2,outfieldPlayer
430669,43948,5.015725612640381,5.014687538146973,7.499486923217773,,2,outfieldPlayer
430690,43879,4.180989742279053,5.0209197998046875,5.270933628082275,,1,outfieldPlayer
430697,43908,4.626495122909546,5.6473915576934814,6.6602113246917725,,2,outfieldPlayer
430698,43843,4.4599609375,4.915857791900635,6.240893840789795,,1,outfieldPlayer
430707,43946,4.0,5.718566417694092,5.6651611328125,,1,outfieldPlayer
430718,43969,5.136288166046143,5.923312664031982,6.814279556274414,,2,outfieldPlayer
430733,43969,5.187650680541992,5.649267673492432,6.227388381958008,,2,outfieldPlayer
430735,43969,4.868478775024414,6.514502048492432,5.479075908660889,,2,outfieldPlayer
430740,43872,6.475102424621582,5.290489912033081,8.690635681152344,,2,outfieldPlayer
430750,43969,5.7140045166015625,5.710195541381836,7.2578206062316895,,1,outfieldPlayer
430751,43969,6.807832956314087,5.898552656173706,5.822015285491943,,2,outfieldPlayer
430753,43969,,,,6.5174055099487305,2,goalkeeper
430763,43911,8.243398666381836,6.232215881347656,5.507208347320557,,1,outfieldPlayer
430822,43854,7.003889799118042,5.194247484207153,7.173779487609863,,2,outfieldPlayer
430831,43854,4.385943412780762,6.608968734741211,5.00197172164917,,1,outfieldPlayer
430854,43854,5.282413721084595,6.756948232650757,6.683436393737793,,2,outfieldPlayer
430917,43883,5.456605434417725,6.230453968048096,5.450007438659668,,1,outfieldPlayer
431196,43922,4.132852077484131,7.839855194091797,5.408287048339844,,1,outfieldPlayer
431200,43926,7.919914245605469,7.464907169342041,5.48824405670166,,1,outfieldPlayer
431202,43928,4.548975229263306,5.783287048339844,5.1360085010528564,,2,outfieldPlayer
431211,43820,5.545329570770264,4.077212333679199,7.111742973327637,,1,outfieldPlayer
431212,43820,8.977051734924316,3.92940092086792,6.546518802642822,,1,outfieldPlayer
431225,43820,4.100872039794922,5.79975700378418,5.1029953956604,,1,outfieldPlayer
431230,43820,5.119797706604004,4.8559465408325195,7.705199718475342,,1,outfieldPlayer
431693,43908,4.730750560760498,5.077431917190552,4.813914060592651,,2,outfieldPlayer
431696,43899,4.47188663482666,6.49702000617981,6.920693635940552,,2,outfieldPlayer
431698,1895293,4.272885322570801,6.3667168617248535,4.942324638366699,,1,outfieldPlayer
431781,43908,4.508809566497803,5.897721290588379,5.026206016540527,,1,outfieldPlayer
431788,43879,4.273339748382568,4.757176399230957,6.435648441314697,,1,outfieldPlayer
431858,43843,4.857142925262451,4.7993316650390625,6.347738742828369,,1,outfieldPlayer
433066,43960,5.142655849456787,5.429712772369385,5.945014476776123,,2,outfieldPlayer
433072,43972,4.656192302703857,5.455152988433838,5.586660861968994,,1,outfieldPlayer
433074,43818,4.97672176361084,4.858475208282471,8.086284637451172,,1,outfieldPlayer
433076,20014,5.08685302734375,4.668420314788818,5.526827335357666,,1,outfieldPlayer
433092,43935,5.779644966125488,5.541893005371094,6.788266658782959,,1,outfieldPlayer
433097,43942,5.463581085205078,5.038132667541504,7.560309410095215,,1,outfieldPlayer
433118,43972,4.646801471710205,5.30621337890625,5.433238506317139,,1,outfieldPlayer
433147,43971,4.607557058334351,5.809141635894775,6.14280366897583,,2,outfieldPlayer
433161,20014,5.864930152893066,6.376481533050537,6.315283298492432,,1,outfieldPlayer
433191,43967,4.53445839881897,5.128550291061401,5.534923315048218,,2,outfieldPlayer
433195,43963,4.366262912750244,6.453359127044678,5.871286869049072,,1,outfieldPlayer
433361,43888,4.2434563636779785,4.8887763023376465,6.144097566604614,,2,outfieldPlayer
433362,43888,4.349629640579224,5.289116859436035,6.4734883308410645,,2,outfieldPlayer
433365,43888,,,,4.753688812255859,1,goalkeeper
433367,43888,5.114803314208984,5.00104284286499,6.132185697555542,,2,outfieldPlayer
433378,43888,4.64960241317749,4.1830044984817505,7.0636210441589355,,2,outfieldPlayer
433380,43888,4.1549530029296875,5.254951000213623,4.615622520446777,,2,outfieldPlayer
433394,43834,4.4324071407318115,5.571681499481201,5.556409597396851,,2,outfieldPlayer
433439,43835,4.243558883666992,5.185805797576904,5.573461055755615,,1,outfieldPlayer
433461,43855,4.914797306060791,5.420286655426025,6.040261745452881,,1,outfieldPlayer
433469,43855,4.068724870681763,7.047952175140381,4.547758102416992,,2,outfieldPlayer
433527,43820,4.377762317657471,6.610019683837891,4.968071937561035,,1,outfieldPlayer
433534,43820,4.829928874969482,5.318342685699463,6.162650108337402,,1,outfieldPlayer
433585,43818,4.936898231506348,4.5188188552856445,6.4211883544921875,,1,outfieldPlayer
433635,43899,4.307711362838745,5.780202388763428,6.965700387954712,,2,outfieldPlayer
433667,43938,4.200989723205566,5.243066310882568,5.558685779571533,,1,outfieldPlayer
433668,43995,7.032144784927368,4.91596531867981,6.340203046798706,,2,outfieldPlayer
433694,43967,4.4369282722473145,5.460844993591309,5.5717504024505615,,2,outfieldPlayer
433724,43850,4.950302600860596,7.565557956695557,5.956105709075928,,1,outfieldPlayer
433754,43995,5.3997907638549805,5.2890706062316895,6.332578897476196,,2,outfieldPlayer
433787,43967,4.754098653793335,4.8618083000183105,6.190808057785034,,2,outfieldPlayer
433806,43879,,,,5.849383354187012,1,goalkeeper
433872,43924,5.05624532699585,5.546459913253784,6.365330934524536,,2,outfieldPlayer
434025,43818,4.707915306091309,5.613223075866699,4.987088680267334,,1,outfieldPlayer
434026,43818,4.675933837890625,4.3527116775512695,5.5633111000061035,,1,outfieldPlayer
436537,43835,4.872591495513916,4.4808502197265625,6.866430759429932,,2,outfieldPlayer
436572,20014,5.855720520019531,4.750648498535156,8.338593482971191,,1,outfieldPlayer
436612,43960,4.547858238220215,5.95856785774231,6.186517953872681,,2,outfieldPlayer
436628,43818,5.0169525146484375,4.6736369132995605,6.043393135070801,,1,outfieldPlayer
436743,44037,4.667574167251587,4.437880277633667,5.397990942001343,,2,outfieldPlayer
439641,43942,4.163515090942383,5.745657920837402,5.191885948181152,,1,outfieldPlayer
441067,43934,4.475621700286865,6.2521185874938965,6.081350803375244,,1,outfieldPlayer
441088,43934,4.13413143157959,6.551213264465332,6.3265533447265625,,1,outfieldPlayer
441135,43970,4.410988807678223,5.563629865646362,5.529168128967285,,2,outfieldPlayer
441137,43970,6.3731794357299805,4.047767162322998,7.335106372833252,,1,outfieldPlayer
441149,43963,4.475996494293213,5.187934398651123,7.081443786621094,,1,outfieldPlayer
441166,43995,4.742960691452026,5.157023906707764,5.931574106216431,,2,outfieldPlayer
441167,43995,4.3695197105407715,5.8501081466674805,5.480087757110596,,1,outfieldPlayer
441170,43995,6.134350061416626,5.835611581802368,5.975547790527344,,2,outfieldPlayer
441179,43972,4.712318181991577,6.913403511047363,5.023446798324585,,2,outfieldPlayer
441181,43972,,,,5.375086784362793,2,goalkeeper
441188,43972,4.416554689407349,5.654474496841431,5.021693468093872,,2,outfieldPlayer
441234,43928,6.1380696296691895,4.864830732345581,8.320436954498291,,2,outfieldPlayer
441236,43927,,,,6.787685394287109,2,goalkeeper
441240,43914,4.0,8.12117862701416,6.60410737991333,,1,outfieldPlayer
441241,43914,,,,5.296632289886475,1,goalkeeper
441242,43914,5.061496257781982,5.819817543029785,6.23710298538208,,1,outfieldPlayer
441251,43921,4.536652565002441,6.013399124145508,7.232836008071899,,2,outfieldPlayer
441252,43899,4.468626260757446,5.765038251876831,7.215269327163696,,2,outfieldPlayer
441257,43899,6.11072850227356,5.557797908782959,5.252719879150391,,2,outfieldPlayer
441258,43899,4.610064744949341,6.530210494995117,5.920239210128784,,2,outfieldPlayer
441259,43899,4.765654563903809,5.598028659820557,7.342265605926514,,1,outfieldPlayer
441261,43911,4.367770195007324,7.353736400604248,5.93725061416626,,1,outfieldPlayer
441307,43872,4.555010795593262,5.065104722976685,6.61833643913269,,2,outfieldPlayer
441313,20014,,,,4.553461074829102,1,goalkeeper
441316,20014,8.85518741607666,4.624992847442627,7.52295446395874,,1,outfieldPlayer
441333,43860,4.441582202911377,6.853765964508057,6.652838706970215,,1,outfieldPlayer
441341,43860,4.3913702964782715,6.864833354949951,5.355893611907959,,1,outfieldPlayer
441342,43860,5.680144786834717,5.3602447509765625,7.933253765106201,,1,outfieldPlayer
441350,43843,4.235579013824463,5.601876258850098,5.640315055847168,,1,outfieldPlayer
441422,43922,4.440974712371826,5.82079553604126,6.064695835113525,,1,outfieldPlayer
441622,43926,4.0,5.198024272918701,4.656918048858643,,1,outfieldPlayer
441623,43930,4.751289129257202,5.755571365356445,6.286147356033325,,2,outfieldPlayer
442428,43967,4.315298080444336,7.177858829498291,5.888923645019531,,1,outfieldPlayer
442434,43967,4.1215667724609375,7.037161588668823,5.7418859004974365,,2,outfieldPlayer
447855,43969,4.950675964355469,5.88458776473999,6.3657965660095215,,1,outfieldPlayer
447860,43969,4.81124210357666,5.204987049102783,8.1897611618042,,1,outfieldPlayer
447866,43969,5.1158881187438965,6.131247043609619,5.766848087310791,,1,outfieldPlayer
448014,43976,4.754023313522339,7.09546422958374,5.714665412902832,,2,outfieldPlayer
448015,43976,5.627249717712402,5.204936981201172,8.160347938537598,,1,outfieldPlayer
448051,43911,4.692302227020264,6.1367974281311035,7.073294639587402,,1,outfieldPlayer
448103,43971,4.613983154296875,5.510718107223511,6.418639898300171,,2,outfieldPlayer
448107,43971,,,,6.2536396980285645,2,goalkeeper
448112,43971,5.473028659820557,6.819435119628906,6.030386924743652,,1,outfieldPlayer
448114,43971,5.458224773406982,5.838192701339722,5.737048387527466,,2,outfieldPlayer
448128,20014,4.79904842376709,5.440528392791748,5.975553035736084,,1,outfieldPlayer
448131,43971,6.1837849617004395,5.59048318862915,7.516680717468262,,2,outfieldPlayer
448140,43960,4.305009603500366,5.565743684768677,5.4498772621154785,,2,outfieldPlayer
448149,43960,4.999258756637573,5.905343532562256,6.231281518936157,,2,outfieldPlayer
448152,43960,7.019296407699585,5.510336637496948,7.551483631134033,,2,outfieldPlayer
448157,43960,4.647178649902344,5.232766628265381,6.106909275054932,,1,outfieldPlayer
448171,43938,4.349380970001221,6.353699207305908,5.1142096519470215,,1,outfieldPlayer
448180,43938,4.319575309753418,5.265259265899658,5.892767906188965,,1,outfieldPlayer
448189,43942,4.836487293243408,4.349906921386719,6.493988037109375,,1,outfieldPlayer
448196,43942,6.263332843780518,5.593448638916016,9.232172966003418,,1,outfieldPlayer
448202,43942,7.271313667297363,5.967071056365967,6.169121742248535,,1,outfieldPlayer
448214,43921,5.002306938171387,6.994540214538574,7.286955833435059,,2,outfieldPlayer
448252,43922,4.301880359649658,6.302345275878906,6.067508220672607,,1,outfieldPlayer
448290,43927,4.524489879608154,6.991382360458374,4.649538040161133,,2,outfieldPlayer
448310,43927,5.470017433166504,5.347541809082031,6.73453950881958,,1,outfieldPlayer
448312,43927,5.312668800354004,5.451535224914551,7.115344762802124,,2,outfieldPlayer
448332,43946,,,,5.09348726272583,1,goalkeeper
448341,43935,5.1493706703186035,4.685006618499756,6.907443523406982,,1,outfieldPlayer
448343,43935,5.350793361663818,5.998561859130859,6.399672985076904,,1,outfieldPlayer
448346,43935,4.345279693603516,6.294031620025635,5.694516658782959,,1,outfieldPlayer
448355,43935,5.304718255996704,5.156888008117676,7.493050813674927,,2,outfieldPlayer
448360,43935,4.878115177154541,7.49491024017334,6.103874683380127,,2,outfieldPlayer
448362,43935,4.326162338256836,6.583175182342529,6.457862377166748,,1,outfieldPlayer
448363,43908,4.043955087661743,6.99920129776001,5.102509260177612,,2,outfieldPlayer
448364,43935,4.418616771697998,6.993292808532715,5.10052490234375,,1,outfieldPlayer
448373,43935,4.773423910140991,6.104606866836548,5.870437383651733,,2,outfieldPlayer
448377,43935,5.729382514953613,4.936880111694336,7.214234352111816,,1,outfieldPlayer
448411,43899,4.667339324951172,6.088597059249878,6.457118511199951,,2,outfieldPlayer
448420,43924,4.713194847106934,5.460836887359619,7.021224021911621,,1,outfieldPlayer
448497,43817,5.482281923294067,5.24695611000061,5.541311502456665,,2,outfieldPlayer
448505,43817,4.566039562225342,5.835020065307617,5.484489917755127,,1,outfieldPlayer
448523,43860,4.6919097900390625,5.002562046051025,6.493844032287598,,1,outfieldPlayer
448525,43860,4.836993217468262,4.795536041259766,5.504815101623535,,1,outfieldPlayer
448531,43860,4.927512168884277,6.260990142822266,7.49845027923584,,1,outfieldPlayer
448557,43819,6.32187819480896,5.799798011779785,5.781306982040405,,2,outfieldPlayer
448580,43822,4.197378635406494,5.01436710357666,5.0100250244140625,,1,outfieldPlayer
448585,43822,5.020697116851807,5.046932220458984,5.352824687957764,,1,outfieldPlayer
448586,43822,4.8494086265563965,5.791537761688232,5.444486141204834,,1,outfieldPlayer
448598,43872,8.293660640716553,5.0483386516571045,6.793622255325317,,2,outfieldPlayer
448607,43872,4.092337608337402,6.016268968582153,4.475443363189697,,2,outfieldPlayer
448612,43872,4.814592599868774,5.987627267837524,5.907959222793579,,2,outfieldPlayer
461177,43911,5.734313011169434,5.603983402252197,6.609407901763916,,1,outfieldPlayer
461788,43855,4.09454607963562,4.708842754364014,6.427142143249512,,2,outfieldPlayer
463128,43928,5.123680591583252,6.210549354553223,6.5886759757995605,,2,outfieldPlayer
463218,43883,4.318861722946167,6.355511903762817,5.624199867248535,,2,outfieldPlayer
463221,43883,4.143212795257568,5.818229675292969,5.708597660064697,,1,outfieldPlayer
463234,43883,5.5056281089782715,4.8131585121154785,7.0568366050720215,,1,outfieldPlayer
463236,43883,4.382355451583862,5.181985139846802,5.920199871063232,,2,outfieldPlayer
463283,43934,8.003583908081055,5.116032123565674,5.7717742919921875,,1,outfieldPlayer
463288,43934,4.4110798835754395,5.504909038543701,5.724747657775879,,1,outfieldPlayer
463465,43927,4.140688419342041,6.241081714630127,4.878237247467041,,1,outfieldPlayer
463468,43927,4.514731407165527,5.872039794921875,5.3442511558532715,,1,outfieldPlayer
463580,43978,6.25162148475647,6.159753799438477,5.931197643280029,,2,outfieldPlayer
463746,43924,4.708412170410156,5.763238430023193,6.353368282318115,,1,outfieldPlayer
463780,43942,4.692836761474609,5.440305233001709,6.32969331741333,,1,outfieldPlayer
463800,43934,5.453923225402832,6.080206394195557,6.134249687194824,,1,outfieldPlayer
463902,43926,5.379708290100098,6.305878639221191,6.698757648468018,,1,outfieldPlayer
464103,43854,4.623941898345947,5.3311803340911865,5.72845196723938,,2,outfieldPlayer
464114,43946,5.070537567138672,6.427107334136963,6.078859806060791,,1,outfieldPlayer
464133,43854,4.700602054595947,5.018503189086914,5.529944896697998,,1,outfieldPlayer
464457,43818,4.575107097625732,4.496604919433594,8.052861213684082,,1,outfieldPlayer
464484,43888,4.928865909576416,4.106919765472412,5.32804536819458,,1,outfieldPlayer
464533,43911,4.663177967071533,5.1657257080078125,6.169565439224243,,2,outfieldPlayer
464542,43921,6.342870235443115,7.397021532058716,6.710420846939087,,2,outfieldPlayer
464566,44037,4.853036642074585,5.54706335067749,5.690750360488892,,2,outfieldPlayer
464842,43879,4.448520183563232,3.9288668632507324,5.048950672149658,,1,outfieldPlayer
464865,43879,4.0807600021362305,5.694659233093262,6.819023132324219,,1,outfieldPlayer
464924,44005,4.1962738037109375,6.282735824584961,4.908648490905762,,1,outfieldPlayer
464933,44005,8.007919311523438,5.359289646148682,6.413357257843018,,1,outfieldPlayer
466317,1895293,5.780741453170776,4.901129484176636,6.716835260391235,,2,outfieldPlayer
466340,1895293,5.3658246994018555,5.011540174484253,6.027460336685181,,2,outfieldPlayer
466350,1895293,4.685952425003052,5.204807281494141,5.442078590393066,,2,outfieldPlayer
466363,1895293,5.602561950683594,3.7525601387023926,5.837498664855957,,1,outfieldPlayer
466585,43899,4.2460808753967285,5.493825912475586,6.256951808929443,,1,outfieldPlayer
466624,43921,6.222601652145386,5.119684457778931,5.547816753387451,,2,outfieldPlayer
466669,43914,4.524415493011475,5.73000955581665,5.910356044769287,,1,outfieldPlayer
466687,43899,4.798940181732178,5.619565010070801,6.911210298538208,,2,outfieldPlayer
466838,43908,4.162485599517822,5.6044697761535645,5.076839447021484,,2,outfieldPlayer
470760,43926,4.88297176361084,6.342198848724365,6.546234130859375,,1,outfieldPlayer
472908,43995,4.794903755187988,4.489640474319458,7.528724431991577,,2,outfieldPlayer
474973,43969,4.5226850509643555,6.81163215637207,5.481598615646362,,2,outfieldPlayer
475036,43924,4.511701583862305,5.035940170288086,5.384094715118408,,1,outfieldPlayer
475260,44005,5.029699802398682,4.476129055023193,6.829078197479248,,1,outfieldPlayer
476348,43928,4.609984397888184,5.285660266876221,5.479467153549194,,2,outfieldPlayer
477470,43961,4.613330364227295,6.476929187774658,5.366386890411377,,1,outfieldPlayer
477536,43930,4.55976128578186,5.449097156524658,4.874969959259033,,2,outfieldPlayer
477770,43850,4.423701763153076,7.526227951049805,5.050175905227661,,2,outfieldPlayer
477778,43854,4.682304382324219,4.921231746673584,6.844832420349121,,1,outfieldPlayer
477790,43843,4.350093364715576,5.016348838806152,5.328413963317871,,1,outfieldPlayer
477795,43843,4.533461093902588,4.426037311553955,6.421494483947754,,1,outfieldPlayer
477825,43854,4.055710315704346,5.982525825500488,4.9998931884765625,,1,outfieldPlayer
477827,43850,4.637483358383179,5.9200990200042725,5.626798391342163,,2,outfieldPlayer
477832,43850,5.20923638343811,6.504527568817139,6.5814454555511475,,2,outfieldPlayer
477833,20014,4.79904842376709,6.0988240242004395,5.970913410186768,,1,outfieldPlayer
477847,43850,4.910743236541748,5.224742650985718,5.302549839019775,,2,outfieldPlayer
477849,43850,8.68238639831543,4.7109575271606445,6.07834529876709,,1,outfieldPlayer
477852,43850,6.497553586959839,6.316999912261963,5.2129225730896,,2,outfieldPlayer
477855,43850,4.615933418273926,5.912994861602783,5.643311977386475,,1,outfieldPlayer
477856,43850,5.590692043304443,5.487815856933594,5.4828057289123535,,1,outfieldPlayer
477862,43850,4.95684814453125,4.182643413543701,5.69315242767334,,1,outfieldPlayer
479042,44005,4.1962738037109375,4.67873477935791,5.225289344787598,,1,outfieldPlayer
479056,43818,4.685219764709473,5.362006664276123,5.556335926055908,,1,outfieldPlayer
479072,43818,4.408337593078613,5.63444185256958,5.99094820022583,,1,outfieldPlayer
479075,44005,4.786587238311768,4.1117706298828125,5.780954837799072,,1,outfieldPlayer
479077,44005,,,,5.1097941398620605,1,goalkeeper
479080,44005,4.941935062408447,4.117984771728516,5.9031219482421875,,1,outfieldPlayer
479106,44005,4.5551862716674805,4.512636661529541,6.3128533363342285,,1,outfieldPlayer
479294,43819,4.609068870544434,5.505896329879761,5.884183645248413,,2,outfieldPlayer
479389,43820,4.465400218963623,4.7036943435668945,6.309689044952393,,1,outfieldPlayer
479553,43818,4.843589782714844,4.7003493309021,5.434508323669434,,1,outfieldPlayer
479601,43928,4.985340595245361,6.809601783752441,6.355585813522339,,2,outfieldPlayer
480310,43914,4.736282825469971,6.957133769989014,6.45206880569458,,1,outfieldPlayer
480322,43899,4.13401460647583,6.408200740814209,5.612793922424316,,2,outfieldPlayer
480966,43850,5.431513071060181,5.439240217208862,6.48651123046875,,2,outfieldPlayer
481027,43908,5.0178539752960205,5.434476137161255,6.42004132270813,,2,outfieldPlayer
481180,43817,4.776462554931641,6.061123847961426,5.718196392059326,,1,outfieldPlayer
481181,43817,5.312995910644531,5.5306901931762695,5.739441871643066,,1,outfieldPlayer
481183,43818,5.026997089385986,5.058053016662598,5.995923042297363,,1,outfieldPlayer
481242,43883,4.437499761581421,4.628105878829956,5.101038932800293,,2,outfieldPlayer
481610,43942,5.01505184173584,7.762754917144775,6.493191242218018,,1,outfieldPlayer
482774,43938,7.246543884277344,4.692188739776611,6.942023277282715,,1,outfieldPlayer
482782,43850,4.5222883224487305,4.977071762084961,5.180863380432129,,1,outfieldPlayer
482874,43843,4.604756832122803,4.243419647216797,5.784781455993652,,1,outfieldPlayer
482885,43888,4.607012748718262,4.706776142120361,5.36337685585022,,2,outfieldPlayer
482931,43938,5.409637451171875,5.503926753997803,6.8667473793029785,,1,outfieldPlayer
482974,44037,4.559807300567627,4.673641681671143,6.295002460479736,,2,outfieldPlayer
482976,44037,4.869874477386475,5.659474849700928,6.092381000518799,,2,outfieldPlayer
482978,44037,,,,5.679701566696167,2,goalkeeper
483161,43855,6.946151494979858,5.277008056640625,6.539957523345947,,2,outfieldPlayer
483276,43970,4.306025981903076,5.013431787490845,5.428351402282715,,2,outfieldPlayer
483304,43970,4.206463575363159,5.542314529418945,5.396511793136597,,2,outfieldPlayer
483312,43970,4.010513782501221,6.1891467571258545,4.433361053466797,,2,outfieldPlayer
483327,43970,5.687985420227051,4.157867670059204,6.997212648391724,,2,outfieldPlayer
483448,43961,5.031584739685059,4.944447994232178,7.232460021972656,,1,outfieldPlayer
483496,43961,4.276397228240967,6.8546366691589355,7.499968528747559,,1,outfieldPlayer
483497,43961,4.271492004394531,6.388770580291748,5.461284160614014,,1,outfieldPlayer
483505,43961,5.106436252593994,5.034474849700928,7.458546161651611,,1,outfieldPlayer
483516,43961,4.101932048797607,7.257016181945801,4.4863128662109375,,1,outfieldPlayer
483526,43960,4.422215223312378,5.423481464385986,5.976053953170776,,2,outfieldPlayer
483961,43995,4.671535968780518,5.82964563369751,5.798483848571777,,1,outfieldPlayer
483966,44037,4.501903533935547,4.995044231414795,4.773188352584839,,2,outfieldPlayer
484011,43995,4.907967805862427,5.449051380157471,7.057500839233398,,2,outfieldPlayer
484012,43995,,,,5.789029121398926,2,goalkeeper
484022,44037,3.903191328048706,6.458152770996094,4.710388898849487,,2,outfieldPlayer
484045,43967,4.479557991027832,5.706343173980713,5.381520748138428,,1,outfieldPlayer
484051,43967,4.75525426864624,5.736975193023682,6.936679363250732,,1,outfieldPlayer
484065,43972,4.665378093719482,5.837454319000244,6.533724308013916,,1,outfieldPlayer
484082,43972,4.408844232559204,6.689412593841553,5.1265013217926025,,2,outfieldPlayer
484087,43972,5.175419330596924,5.204620122909546,7.3793861865997314,,2,outfieldPlayer
484092,43972,4.6485114097595215,7.939815521240234,5.695759296417236,,2,outfieldPlayer
484112,43972,5.610443592071533,5.646376609802246,6.777501583099365,,2,outfieldPlayer
484113,43972,4.320895195007324,6.234523773193359,6.941959619522095,,2,outfieldPlayer
484139,43972,4.934445858001709,5.302711486816406,6.900540590286255,,2,outfieldPlayer
484141,43963,8.151156425476074,6.740262031555176,6.5238938331604,,1,outfieldPlayer
484262,43818,4.933974266052246,5.155571937561035,5.782961368560791,,1,outfieldPlayer
484270,43818,4.4123663902282715,6.1921186447143555,5.516147613525391,,1,outfieldPlayer
484320,43969,6.8944761753082275,5.958211183547974,7.629371404647827,,2,outfieldPlayer
484849,43948,4.552177906036377,4.784107208251953,5.641946792602539,,2,outfieldPlayer
484851,43948,8.339344024658203,5.07877254486084,6.9263975620269775,,2,outfieldPlayer
484859,43960,5.33211612701416,6.734964847564697,6.812378883361816,,1,outfieldPlayer
484860,43946,6.534323215484619,5.691915035247803,6.729771614074707,,1,outfieldPlayer
485063,44037,4.991485595703125,5.5124077796936035,5.72603178024292,,1,outfieldPlayer
485066,43938,5.48329496383667,3.8496758937835693,7.560898303985596,,1,outfieldPlayer
485068,43938,5.209223747253418,4.533598899841309,6.299660682678223,,1,outfieldPlayer
485070,43911,,,,6.753645420074463,2,goalkeeper
485081,43963,5.177773475646973,6.1058030128479,6.978454113006592,,1,outfieldPlayer
485131,43967,4.966103553771973,5.333959341049194,6.599285125732422,,2,outfieldPlayer
485347,1895293,5.125906229019165,3.9465787410736084,6.452961683273315,,2,outfieldPlayer
485655,43946,5.768707752227783,4.149035930633545,8.914922714233398,,1,outfieldPlayer
485664,43908,5.163905143737793,4.534126043319702,5.686638355255127,,2,outfieldPlayer
485675,43854,4.682304382324219,5.1390180587768555,5.447213172912598,,1,outfieldPlayer
485676,43908,4.8652448654174805,5.031225681304932,6.447986602783203,,2,outfieldPlayer
485740,43872,4.469322204589844,7.376627683639526,5.527229309082031,,2,outfieldPlayer
485760,43872,4.446709632873535,5.620776176452637,5.016300439834595,,2,outfieldPlayer
485802,43928,4.650531768798828,6.042535305023193,5.772388935089111,,1,outfieldPlayer
486074,43972,5.6061320304870605,5.466638088226318,6.247924327850342,,1,outfieldPlayer
486080,43995,4.161628484725952,5.6676905155181885,4.925107717514038,,2,outfieldPlayer
486081,43995,5.459754467010498,5.704026699066162,5.751030921936035,,1,outfieldPlayer
486082,43995,4.346607685089111,5.161806583404541,5.21841025352478,,2,outfieldPlayer
486130,43879,4.731245517730713,4.9859185218811035,5.567036151885986,,1,outfieldPlayer
486147,20014,4.897808074951172,5.405777931213379,5.74699068069458,,1,outfieldPlayer
486150,43860,4.179469108581543,6.474924564361572,5.867201805114746,,1,outfieldPlayer
486161,43883,5.128345966339111,4.7989373207092285,5.796327114105225,,1,outfieldPlayer
486213,43860,5.475033283233643,5.629724025726318,7.61892557144165,,1,outfieldPlayer
486268,43854,4.093258380889893,6.7483532428741455,5.015574932098389,,2,outfieldPlayer
486306,43976,6.510361433029175,4.871065139770508,5.95204496383667,,2,outfieldPlayer
486317,43854,4.146920680999756,7.229602813720703,5.774731159210205,,1,outfieldPlayer
486614,43834,4.467255592346191,4.850378513336182,5.769429683685303,,1,outfieldPlayer
486875,43928,4.693918704986572,6.137061595916748,6.185151100158691,,1,outfieldPlayer
486929,43899,4.608795404434204,6.3827338218688965,5.955345630645752,,2,outfieldPlayer
489300,43908,4.417385578155518,5.75284743309021,5.756988525390625,,2,outfieldPlayer
489417,43928,4.5368170738220215,5.635819911956787,5.338944911956787,,1,outfieldPlayer
489517,43960,4.264852523803711,7.165626049041748,5.625459671020508,,2,outfieldPlayer
489518,43960,7.989663600921631,5.559166669845581,7.05385160446167,,2,outfieldPlayer
