fantasy_player_id,fifa_player_id,fantasy_squad_id,first_name,last_name,known_name,position,price,is_active,percent_selected,rounds_selected_json,total_points,avg_points,form,last_round_points,round_points_json,qualification_round_ids_json
1346,,7,Wesley Vinícius,França Lima,Wesley,DEF,4.5,False,0.2,"{""1"": 0.3, ""2"": 0.5, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1361,430605.0,7,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,MID,6.8,True,2.8,"{""1"": 2, ""2"": 2.8, ""3"": 2.8}",12,6.0,4.0,4,"{""1"": 8, ""2"": 4}",[]
1366,433872.0,7,Raphael,Dias Belloli,Raphinha,MID,8.2,True,19.9,"{""1"": 22.9, ""2"": 25.5, ""3"": 19.9}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1369,314197.0,7,Neymar,da Silva Santos Júnior,Neymar,MID,7.2,True,2.5,"{""1"": 3, ""2"": 2.8, ""3"": 2.5}",0,0.0,0.0,0,{},[]
1374,395552.0,10,Yerry,Mina,Yerry Mina,DEF,4.2,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",0,0.0,0.0,0,{},[]
1379,476345.0,10,Willer,Ditta,Willer Ditta,DEF,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1385,489849.0,10,Juan,Portilla,Juan Portilla,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1396,418881.0,10,Cucho,Hernández,Cucho Hernández,FWD,6.3,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",4,4.0,1.3,4,"{""1"": 4}",[]
1400,441162.0,15,Jindrich,Stanek,Jindrich Stanek,GK,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1405,433755.0,15,David,Zima,David Zima,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
1411,523097.0,15,Alexandr,Sojka,Alexandr Sojka,MID,4.5,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",6,3.0,2.0,4,"{""1"": 2, ""2"": 4}",[]
1413,483936.0,15,David,Doudera,David Doudera,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1417,506775.0,15,Hugo,Sochurek,Hugo Sochurek,MID,4.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1423,,15,Christophe,Kabongo,Christophe Kabongo,FWD,4.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1425,441171.0,15,Jan,Kuchta,Jan Kuchta,FWD,5.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1427,433754.0,15,Adam,Hlozek,Adam Hlozek,FWD,6.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1428,464127.0,19,Robin,Risser,Robin Risser,GK,3.5,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",0,0.0,0.0,0,{},[]
1429,419177.0,19,William,Saliba,William Saliba,DEF,5.3,True,14.4,"{""1"": 14.9, ""2"": 14.4, ""3"": 14.4}",2,2.0,0.7,2,"{""1"": 2}",[]
1430,430707.0,19,Jules,Koundé,Jules Koundé,DEF,5.4,True,6.8,"{""1"": 7.1, ""2"": 6.5, ""3"": 6.8}",2,2.0,0.7,2,"{""1"": 2}",[]
1431,484860.0,19,Bradley,Barcola,Bradley Barcola,MID,8.0,True,1.6,"{""1"": 1.1, ""2"": 1.4, ""3"": 1.6}",9,9.0,3.0,9,"{""1"": 9}",[]
1432,403094.0,19,Jean-Philippe,Mateta,Jean-Philippe Mateta,FWD,6.5,True,0.2,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1433,,21,Paul,Reverson,Paul Reverson,GK,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1434,,21,Solomon,Agbasi,Solomon Agbasi,GK,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1445,523173.0,21,Augustine,Boakye,Augustine Boakye,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1454,400511.0,25,Ko,Itakura,Ko Itakura,DEF,4.5,True,0.2,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.2}",12,12.0,4.0,12,"{""2"": 12}",[]
1455,403289.0,25,Takehiro,Tomiyasu,Takehiro Tomiyasu,DEF,4.9,True,0.6,"{""1"": 0.6, ""2"": 0.4, ""3"": 0.6}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
1456,291372.0,25,Yuto,Nagatomo,Yuto Nagatomo,DEF,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1457,395318.0,25,Wataru,Endo,Wataru Endo,MID,6.0,False,0.2,"{""1"": 0.4, ""2"": 0.3, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1458,403304.0,25,Takefusa,Kubo,Takefusa Kubo,MID,7.0,True,1.2,"{""1"": 1, ""2"": 1.1, ""3"": 1.2}",7,7.0,2.3,7,"{""1"": 7}",[]
1459,,28,Antonio,Rodríguez,Antonio Rodríguez,GK,3.7,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1460,,28,Carlos,Moreno,Carlos Moreno,GK,3.6,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1461,,28,Álex,Padilla,Álex Padilla,GK,3.5,False,0.0,"{""1"": 0.1, ""2"": 0.3, ""3"": 0}",0,0.0,0.0,0,{},[]
1462,,28,Julián,Araujo,Julián Araujo,DEF,4.0,False,0.0,"{""1"": 0.1, ""2"": 0.3, ""3"": 0}",0,0.0,0.0,0,{},[]
1463,,28,Alejandro,Gómez,Alejandro Gómez,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1464,,28,Ramón,Juárez,Ramón Juárez,DEF,3.6,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1465,500038.0,28,Mateo,Chávez,Mateo Chávez,DEF,3.5,True,0.8,"{""1"": 1, ""2"": 0.4, ""3"": 0.8}",0,0.0,0.0,0,{},[]
1467,514336.0,28,Bryan,González,Bryan González,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1468,,28,Víctor,Guzmán,Víctor Guzmán,DEF,3.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1470,,28,Marcel,Ruiz,Marcel Ruiz,MID,5.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1471,,28,Jordán,Carrillo,Jordán Carrillo,MID,5.1,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1472,,28,Diego,Lainez,Diego Lainez,MID,5.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1473,406135.0,28,César,Huerta,César Huerta,MID,6.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
1474,400634.0,28,Edson,Álvarez,Edson Álvarez,MID,6.0,True,0.5,"{""1"": 0.5, ""2"": 0.4, ""3"": 0.5}",4,2.0,1.3,3,"{""1"": 1, ""2"": 3}",[]
1475,,28,Jesús,Angulo,Jesús Angulo,MID,5.3,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1476,500037.0,28,Gilberto,Mora,Gilberto Mora,MID,4.5,True,0.8,"{""1"": 0.9, ""2"": 0.7, ""3"": 0.8}",1,1.0,0.3,1,"{""1"": 1}",[]
1477,448051.0,28,Luis,Chávez,Luis Chávez,MID,6.3,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
1478,430763.0,28,Luis,Romo,Luis Romo,MID,5.5,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",12,12.0,4.0,12,"{""2"": 12}",[]
1479,,28,Elías,Montiel,Elías Montiel,MID,4.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1480,,28,Kevin,Castañeda,Kevin Castañeda,MID,4.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1481,464533.0,28,Alexis,Gutiérrez,Alexis Gutiérrez,MID,4.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1482,,28,Jeremy,Márquez,Jeremy Márquez,MID,4.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1483,,28,Alexéi,Domínguez,Alexéi Domínguez,FWD,4.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1484,400634.0,28,Efraín,Álvarez,Efraín Álvarez,MID,5.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1485,430759.0,28,Santiago,Giménez,Santiago Giménez,FWD,6.8,True,0.4,"{""1"": 0.7, ""2"": 0.4, ""3"": 0.4}",1,1.0,0.3,1,"{""2"": 1}",[]
1486,,28,Jorge,Ruvalcaba,Jorge Ruvalcaba,FWD,4.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1488,261367.0,31,Michael,Boxall,Michael Boxall,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,0.5,0.3,0,"{""1"": 1, ""2"": 0}",[]
1489,405469.0,31,Liberato,Cacace,Liberato Cacace,DEF,4.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1490,419572.0,31,Nando,Pijnaker,Nando Pijnaker,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1491,274102.0,31,Tommy,Smith,Tommy Smith,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1492,423596.0,31,Matthew,Garbett,Matthew Garbett,FWD,5.0,True,0.7,"{""1"": 0.7, ""2"": 0.7, ""3"": 0.7}",0,0.0,0.0,0,{},[]
1493,274078.0,31,Chris,Wood,Chris Wood,FWD,6.5,True,0.6,"{""1"": 0.5, ""2"": 0.7, ""3"": 0.6}",13,6.5,4.3,2,"{""1"": 11, ""2"": 2}",[]
1494,390209.0,31,Sarpreet,Singh,Sarpreet Singh,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1495,,34,Juan,Espínola,Juan Espínola,GK,3.5,False,0.1,"{""1"": 0.1, ""2"": 0.3, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1496,,34,Carlos,Coronel,Carlos Coronel,GK,4.1,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1497,,34,Santiago,Rojas,Santiago Rojas,GK,3.5,False,0.0,"{""1"": 0, ""2"": 0.2, ""3"": 0}",0,0.0,0.0,0,{},[]
1498,,34,Blás,Riveros,Blás Riveros,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1499,,34,Alcides,Benítez,Alcides Benítez,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1500,,34,Agustín,Sández,Agustín Sández,DEF,3.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1501,,34,Alan,Núñez,Alan Núñez,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1502,,34,Saúl,Salcedo,Saúl Salcedo,DEF,3.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1503,,34,Diego,León,Diego León,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1504,,36,Tarek Salman Suleiman,Odeh,Tarek Salman,DEF,3.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1505,386366.0,36,Rayyan Ahmed,Al Ali,Rayyan Al Ali,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1506,419441.0,36,Homam El Amin Mohamed,Ahmed,Homam El Amin,DEF,3.6,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",1,0.5,0.3,-6,"{""1"": 7, ""2"": -6}",[]
1507,386387.0,36,Sultan Hussain Mohamad Hussain,Al Brake,Sultan Al Brake,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-2,-2.0,-0.7,-2,"{""2"": -2}",[]
1508,345059.0,36,Abdulaziz Hatem,Mohammed Abdullah,Abdulaziz Hatem,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1509,419473.0,36,Jassem Gaber,El Sayed Abdulsallam,Jassem Gaber,MID,5.0,True,0.6,"{""1"": 0.6, ""2"": 0.4, ""3"": 0.6}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1510,353251.0,36,Ahmed Alaaeldin Bader Mohammed,Abdelmotaal,Ahmed Alaa,FWD,5.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1511,385070.0,36,Mohammed,Muntari,Mohammed Muntari,FWD,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1512,,36,Andrés Sebastián,Soria Quintana,Sebastián Soria,FWD,5.1,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1513,486639.0,36,Tahsin Mohammed,Jamshid,Tahsin Jamshid,FWD,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1514,483264.0,42,Viktor,Johansson,Viktor Johansson,GK,3.9,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1515,489685.0,42,Jacob,Widell Zetterström,Jacob Widell Zetterström,GK,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1516,483319.0,42,Hjalmar,Ekdal,Hjalmar Ekdal,DEF,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1517,,42,Emil,Holm,Emil Holm,DEF,4.1,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1518,483312.0,42,Isak,Hien,Isak Hien,DEF,4.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,-2,"{""1"": 2, ""2"": -2}",[]
1519,395286.0,42,Ken,Sema,Ken Sema,MID,6.0,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1520,430150.0,42,Alexander,Isak,Alexander Isak,FWD,8.0,True,4.0,"{""1"": 3.2, ""2"": 2.7, ""3"": 4}",23,11.5,7.7,7,"{""1"": 16, ""2"": 7}",[]
1521,502945.0,42,Alexander,Bernhardsson,Alexander Bernhardsson,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1522,358106.0,5,Thibaut,Courtois,Thibaut Courtois,GK,4.9,True,12.3,"{""1"": 12.9, ""2"": 11.6, ""3"": 12.3}",10,5.0,3.3,8,"{""1"": 2, ""2"": 8}",[]
1523,499803.0,5,Mike,Penders,Mike Penders,GK,3.5,True,0.7,"{""1"": 0.7, ""2"": 0.7, ""3"": 0.7}",0,0.0,0.0,0,{},[]
1524,448343.0,5,Hans,Vanaken,Hans Vanaken,MID,5.5,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1525,494025.0,5,Matias,Fernandez-Pardo,Matias Fernandez-Pardo,FWD,5.6,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1526,448355.0,5,Leandro,Trossard,Leandro Trossard,MID,6.6,True,2.1,"{""1"": 2.4, ""2"": 2, ""3"": 2.1}",5,2.5,1.7,3,"{""1"": 2, ""2"": 3}",[]
1527,497902.0,5,Diego,Moreira,Diego Moreira,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1528,297266.0,8,Ianique,dos Santos Tavares,Stopira,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1529,477831.0,8,Logan Evans,Costa,Logan Costa,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1530,401894.0,8,Jamiro Gregory,Monteiro Alvarenga,Jamiro Monteiro,MID,4.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",6,3.0,2.0,2,"{""1"": 4, ""2"": 2}",[]
1531,477849.0,8,Hélio Sandro,Oliveira Alves Varela,Hélio Varela,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",9,9.0,3.0,9,"{""2"": 9}",[]
1532,477862.0,8,Gilson,Benchimol Tavares,Gilson Benchimol,MID,5.0,True,0.6,"{""1"": 0.6, ""2"": 0.4, ""3"": 0.6}",1,1.0,0.3,1,"{""2"": 1}",[]
1533,477777.0,12,Oumar,Diakité,Oumar Diakité,FWD,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1534,464103.0,12,Ange-Yoan,Bonny,Ange-Yoan Bonny,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1535,448179.0,13,Dominik,Kotarski,Dominik Kotarski,GK,4.4,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1536,448180.0,13,Josko,Gvardiol,Josko Gvardiol,DEF,5.0,True,4.7,"{""1"": 4.9, ""2"": 4.3, ""3"": 4.7}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
1537,339987.0,13,Mateo,Kovacic,Mateo Kovacic,MID,6.0,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",1,1.0,0.3,1,"{""1"": 1}",[]
1538,506481.0,22,Keeto,Thermoncy,Keeto Thermoncy,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1539,523215.0,22,Dominique,Simon,Dominique Simon,MID,4.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
1540,485676.0,22,Lenny,Joseph,Lenny Joseph,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1541,483127.0,26,Noureddin Zaid Khaleel,Bani Ateyah,Nour Bani Ateyah,GK,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1542,,26,Ahmad Mohannad Talab,Al Juaidi,Ahmad Al Juaidi,GK,3.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1543,389437.0,26,Ehsan Nabil Farhan,Haddad,Ehsan Haddad,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
1544,431219.0,26,Saed Ahmad Salameh,Al Rosan,Saed Al Rosan,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
1545,511889.0,26,Anas Saeed,Badawi,Anas Badawi,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1546,384850.0,26,Raja'ei Ayed Fadel,Hasan,Raja'ei Ayed,MID,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1547,431212.0,26,Ali Iyad Ali,Olwan,Ali Olwan,FWD,4.2,True,0.3,"{""1"": 0.1, ""2"": 0.2, ""3"": 0.3}",10,10.0,3.3,10,"{""1"": 10}",[]
1548,492315.0,27,Gi-Hyuk,Lee,Lee Gi-Hyuk,DEF,4.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1549,395084.0,27,In-Beom,Hwang,Hwang In-Beom,MID,5.8,True,1.2,"{""1"": 0, ""2"": 0.6, ""3"": 1.2}",15,7.5,5.0,2,"{""1"": 13, ""2"": 2}",[]
1550,429600.0,27,Dong-Gyeong,Lee,Lee Dong-Gyeong,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1551,433380.0,44,Montassar,Talbi,Montassar Talbi,DEF,3.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",-3,-1.5,-1.0,-1,"{""1"": -2, ""2"": -1}",[]
1552,411653.0,44,Dylan,Bronn,Dylan Bronn,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,"{""2"": 0}",[]
1553,419189.0,44,Yan,Valery,Yan Valery,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-1,-0.5,-0.3,-1,"{""1"": 0, ""2"": -1}",[]
1554,448662.0,44,Elias,Achouri,Elias Achouri,MID,4.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1555,433378.0,44,Hannibal,Mejbri,Hannibal Mejbri,MID,4.8,True,0.2,"{""1"": 0.1, ""2"": 0.2, ""3"": 0.2}",10,5.0,3.3,2,"{""1"": 8, ""2"": 2}",[]
1556,477853.0,11,Gédéon,Kalulu,Gédéon Kalulu,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1557,336439.0,11,Gaël,Kakuta,Gaël Kakuta,MID,4.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1558,511141.0,14,Armando,Obispo,Armando Obispo,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",5,2.5,1.7,9,"{""1"": -4, ""2"": 9}",[]
1559,506471.0,14,Deveron,Fonville,Deveron Fonville,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",5,2.5,1.7,9,"{""1"": -4, ""2"": 9}",[]
1560,407680.0,14,Jürgen,Locadia,Jürgen Locadia,FWD,4.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1561,406595.0,23,Roozbeh,Cheshmi,Roozbeh Cheshmi,MID,4.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1562,,23,Kasra,Taheri,Kasra Taheri,FWD,4.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1563,347085.0,24,Jalal Hassan,Hachim,Jalal Hassan,GK,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
1564,479056.0,24,Mustafa Saadoon Abbood,Al Korji,Mustafa Saadoon,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,"{""1"": 0}",[]
1565,,24,Ahmed Yahya Mahmood,Al Hajjaj,Ahmed Yahya,DEF,3.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1566,,24,Dario,Naamo,Dario Naamo,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1567,,24,Jussef,Nasrawe,Jussef Nasrawe,MID,4.4,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1568,523236.0,24,Ahmed Ihab,Ahmed,Ahmed Qasem,MID,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1569,403001.0,35,Diogo,Meireles da Costa,Diogo Costa,GK,4.9,True,9.1,"{""1"": 9.9, ""2"": 9.1, ""3"": 9.1}",2,2.0,0.7,2,"{""1"": 2}",[]
1570,384752.0,35,Rúben,dos Santos Gato Alves Dias,Rúben Dias,DEF,5.0,True,4.8,"{""1"": 5.8, ""2"": 4.2, ""3"": 4.8}",0,0.0,0.0,0,{},[]
1571,395212.0,35,Nélson,Cabral Semedo,Nélson Semedo,DEF,4.3,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",0,0.0,0.0,0,"{""1"": 0}",[]
1572,395205.0,35,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo Silva,MID,7.8,True,2.0,"{""1"": 2.4, ""2"": 1.8, ""3"": 2}",0,0.0,0.0,0,"{""1"": 0}",[]
1573,201200.0,35,Cristiano Ronaldo,dos Santos Aveiro,Cristiano Ronaldo,FWD,10.0,True,9.6,"{""1"": 10.8, ""2"": 10.7, ""3"": 9.6}",2,2.0,0.7,2,"{""1"": 2}",[]
1574,418550.0,35,Rafael Alexandre,da Conceição Leão,Rafael Leão,MID,7.8,True,1.5,"{""1"": 1.9, ""2"": 1.5, ""3"": 1.5}",1,1.0,0.3,1,"{""1"": 1}",[]
1575,,36,Fahad Younis Ahmed Mohammed,Baker,Fahad Younis,GK,3.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1576,215553.0,38,Craig,Gordon,Craig Gordon,GK,3.5,True,2.3,"{""1"": 2.6, ""2"": 2.4, ""3"": 2.3}",0,0.0,0.0,0,{},[]
1577,442428.0,38,Aaron,Hickey,Aaron Hickey,DEF,4.3,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",8,8.0,2.7,8,"{""1"": 8}",[]
