fifa_match_id,fifa_id_ifes,espn_match_id,match_number,stage,kickoff_utc,home_nation_id,away_nation_id,fifa_player_id,name,nation_id,position,real_position,jersey_num,Assists,AttemptAtGoal,AttemptAtGoalOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DistanceHighSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperSaves,Goals,GoalsConceded,GoalsOutsideThePenaltyArea,LinebreaksAttempted,LinebreaksAttemptedCompleted,LinebreaksCompletedUnderPressure,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,463817,Owen GOODMAN,CAN,Goalkeeper,Goalkeeper,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,464566,Esmir BAJRAKTAREVIC,BIH,Forward,Forward,20.0,0.0,0.0,0.0,5.0,0.0,6.636331081390381,0.0,1.0,0.0,0.0,0.0,0.0,17.0,328.53997802734375,3073.109619140625,7.0,19.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,39.0,23.0,0.0,23.0,0.0,0.0,14.0,6.0,0.0,0.0,7.0,8.0,3.0,6.0,16.0,0.0,87.0,36.0,0.0,1.0,1.0,77.89481666666666,34.79839324951172,8601.2900390625,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,466585,Moise BOMBITO,CAN,Defender,Defender,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,466687,Ali AHMED,CAN,Forward,Forward,20.0,0.0,0.0,0.0,4.0,0.0,6.636941432952881,0.0,2.0,0.0,0.0,3.0,0.0,17.0,75.62999725341797,1524.27001953125,10.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,40.0,20.0,2.0,17.0,0.0,0.0,16.0,11.0,0.0,0.0,7.0,9.0,1.0,13.0,7.0,0.0,47.0,26.0,1.0,0.0,1.0,35.44316666666667,26.581340789794922,3903.0498046875,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,480322,Luc DE FOUGEROLLES,CAN,Defender,Defender,4.0,0.0,0.0,0.0,2.0,1.0,6.223437786102295,0.0,2.0,0.0,0.0,1.0,0.0,7.0,145.36000061035156,3594.68994140625,8.0,13.0,4.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,12.0,6.0,3.0,86.0,39.0,4.0,10.0,0.0,0.0,43.0,38.0,0.0,0.0,5.0,1.0,1.0,34.0,7.0,0.0,125.0,38.0,0.0,0.0,0.0,100.3307,31.613195419311523,10376.330078125,0.0,1.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,482969,Nihad MUJAKIC,BIH,Defender,Defender,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,482974,Ivan BASIC,BIH,Midfielder,Midfielder,13.0,0.0,0.0,0.0,1.0,0.0,6.432953357696533,0.0,1.0,0.0,2.0,5.0,5.0,11.0,137.57000732421875,2373.18017578125,15.0,18.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,15.0,12.0,8.0,55.0,28.0,4.0,9.0,0.0,0.0,22.0,18.0,0.0,0.0,4.0,2.0,0.0,10.0,12.0,0.0,82.0,24.0,0.0,1.0,1.0,65.28998333333332,31.24757194519043,6984.8203125,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,482976,Amar DEDIC,BIH,Defender,Defender,7.0,0.0,0.0,0.0,2.0,0.0,5.712937355041504,0.0,2.0,0.0,0.0,0.0,0.0,24.0,173.6899871826172,3967.8701171875,9.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,11.0,3.0,53.0,31.0,1.0,1.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,94.0,35.0,0.0,0.0,1.0,100.3307,32.522708892822266,9525.08984375,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,482978,Nikola VASILJ,BIH,Goalkeeper,Goalkeeper,1.0,0.0,0.0,0.0,0.0,0.0,3.1778862476348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.279999732971191,3990.000244140625,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,29.0,4.0,0.0,54.0,37.0,1.0,3.0,0.0,0.0,33.0,14.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,100.3307,26.346458435058594,5298.52978515625,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,482984,Haris TABAKOVIC,BIH,Forward,Forward,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,483966,Benjamin TAHIROVIC,BIH,Midfielder,Midfielder,6.0,0.0,1.0,0.0,0.0,0.0,6.5441789627075195,0.0,0.0,0.0,1.0,2.0,0.0,28.0,76.47999572753906,4139.580078125,13.0,19.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,3.0,58.0,31.0,1.0,21.0,0.0,0.0,22.0,16.0,0.0,0.0,10.0,6.0,0.0,11.0,18.0,0.0,143.0,35.0,0.0,0.0,0.0,100.3307,28.4453125,10911.029296875,0.014746456407010555,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,484022,Tarik MUHAREMOVIC,BIH,Defender,Defender,4.0,0.0,1.0,0.0,1.0,1.0,5.892256736755371,0.0,1.0,1.0,0.0,0.0,0.0,6.0,120.95999145507812,4085.510009765625,12.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,6.0,72.0,33.0,1.0,1.0,0.0,0.0,30.0,24.0,0.0,0.0,1.0,1.0,0.0,24.0,6.0,0.0,87.0,24.0,0.0,0.0,1.0,100.3307,30.73736572265625,9823.91015625,0.11565068364143372,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,485063,Samed BAZDAR,BIH,Forward,Forward,9.0,0.0,0.0,0.0,3.0,0.0,6.283080101013184,0.0,1.0,0.0,0.0,0.0,0.0,6.0,124.5199966430664,1445.5899658203125,3.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,17.0,12.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,0.0,28.0,13.0,1.0,0.0,1.0,35.03526666666666,29.779834747314453,3649.889892578125,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,485064,Niko SIGUR,CAN,Defender,Defender,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,486929,Tani OLUWASEYI,CAN,Forward,Forward,12.0,0.0,2.0,1.0,3.0,1.0,5.887497901916504,0.0,3.0,1.0,0.0,2.0,0.0,20.0,299.6099853515625,3147.580078125,8.0,19.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,44.0,25.0,2.0,48.0,1.0,0.0,13.0,6.0,0.0,0.0,8.0,17.0,1.0,1.0,21.0,0.0,89.0,42.0,0.0,1.0,2.0,80.08003333333332,33.42258834838867,7844.6201171875,0.3795888423919678,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,489520,Nikola KATIC,BIH,Defender,Defender,18.0,0.0,0.0,0.0,0.0,0.0,5.968038558959961,0.0,0.0,0.0,0.0,0.0,0.0,13.0,149.3300018310547,4186.73974609375,8.0,15.0,8.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0,5.0,3.0,46.0,22.0,0.0,2.0,0.0,0.0,22.0,15.0,0.0,0.0,2.0,3.0,0.0,6.0,13.0,0.0,111.0,39.0,0.0,0.0,0.0,100.3307,30.296405792236328,9950.400390625,0.0,1.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,489521,Stjepan RADELJIC,BIH,Defender,Defender,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,489523,Armin GIGOVIC,BIH,Midfielder,Midfielder,8.0,0.0,0.0,0.0,1.0,1.0,6.877287864685059,0.0,0.0,0.0,0.0,0.0,0.0,11.0,134.97999572753906,1360.4000244140625,8.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,3.0,36.0,20.0,0.0,12.0,0.0,0.0,16.0,13.0,0.0,0.0,6.0,1.0,0.0,8.0,10.0,0.0,45.0,22.0,1.0,0.0,0.0,35.04071666666667,29.529722213745117,3998.320068359375,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,491228,Martin ZLOMISLIC,BIH,Goalkeeper,Goalkeeper,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,493970,Promise DAVID,CAN,Forward,Forward,24.0,1.0,1.0,0.0,0.0,0.0,5.284112930297852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.790000915527344,1676.39990234375,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,6.0,2.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,26.0,9.0,1.0,0.0,0.0,35.3338,29.960079193115234,3097.919921875,0.02048644796013832,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,494639,Arjan MALIC,BIH,Defender,Defender,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,494640,Amar MEMIC,BIH,Midfielder,Midfielder,15.0,0.0,1.0,0.0,3.0,0.0,6.533077716827393,0.0,1.0,0.0,0.0,0.0,0.0,16.0,448.2099914550781,3184.27001953125,2.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,22.0,14.0,1.0,10.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,11.0,0.0,82.0,45.0,0.0,1.0,0.0,77.8981,33.93873596191406,8469.30078125,0.14298909902572632,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,504990,Kerim ALAJBEGOVIC,BIH,Forward,Forward,19.0,0.0,0.0,0.0,1.0,0.0,6.342912673950195,0.0,0.0,0.0,1.0,1.0,0.0,4.0,57.77000045776367,987.080078125,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,13.0,8.0,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,0.0,25.0,7.0,1.0,0.0,0.0,22.432599999999994,31.617738723754883,2352.669921875,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,514070,Alfie JONES,CAN,Defender,Defender,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,519954,Jovo LUKIC,BIH,Forward,Forward,25.0,0.0,3.0,2.0,1.0,0.0,6.4374470710754395,0.0,0.0,0.0,0.0,0.0,0.0,16.0,159.47000122070312,2732.030029296875,4.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,33.0,19.0,3.0,9.0,0.0,0.0,11.0,5.0,0.0,0.0,2.0,14.0,0.0,3.0,14.0,0.0,79.0,27.0,0.0,1.0,0.0,65.29543333333334,32.05430221557617,6993.26025390625,0.45871978998184204,1.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,522842,Mladen JURKAS,BIH,Goalkeeper,Goalkeeper,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021449,151614,760416,3,group_b,2026-06-12 19:00:00+00:00,CAN,BIH,522846,Ermin MAHMIC,BIH,Midfielder,Midfielder,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,284190,HASSAN ALHAYDOS,QAT,Forward,Forward,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,331732,Maxime CREPEAU,CAN,Goalkeeper,Goalkeeper,16.0,0.0,0.0,0.0,0.0,0.0,3.2816379070281982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.340087890625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,24.0,3.0,5.0,0.0,0.0,18.0,17.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,105.43610000000001,22.2690486907959,5772.35986328125,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,345059,ABDULAZIZ HATEM,QAT,Midfielder,Midfielder,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,353251,AHMED ALAAELDIN,QAT,Forward,Forward,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,354861,KARIM BOUDIAF,QAT,Midfielder,Midfielder,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,356673,LUCAS MENDES,QAT,Defender,Defender,3.0,0.0,0.0,0.0,0.0,0.0,7.0415520668029785,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.89000129699707,502.4299621582031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,1.0,0.0,0.0,13.053383333333343,27.021774291992188,1535.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,370986,Jonathan OSORIO,CAN,Midfielder,Midfielder,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,371958,Derek CORNELIUS,CAN,Defender,Defender,13.0,0.0,1.0,0.0,0.0,0.0,5.6782965660095215,1.0,0.0,0.0,0.0,0.0,0.0,5.0,73.41999053955078,1825.449951171875,7.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,68.0,28.0,4.0,2.0,0.0,0.0,30.0,29.0,0.0,0.0,1.0,2.0,0.0,27.0,4.0,0.0,59.0,14.0,0.0,1.0,0.0,51.000016666666674,30.742687225341797,4829.759765625,0.07577363401651382,1.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,385067,BOUALEM KHOUKHI,QAT,Defender,Defender,16.0,0.0,1.0,0.0,0.0,0.0,4.502466201782227,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.88999938964844,3996.77978515625,10.0,13.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,10.0,7.0,7.0,47.0,20.0,2.0,1.0,0.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,69.0,15.0,0.0,0.0,0.0,105.43610000000001,26.71422004699707,7919.68017578125,0.05708557367324829,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,385070,MOHAMMED MUNTARI,QAT,Forward,Forward,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,386347,AKRAM AFIF,QAT,Forward,Forward,11.0,0.0,0.0,0.0,3.0,1.0,4.87299108505249,0.0,1.0,0.0,1.0,1.0,0.0,13.0,82.80000305175781,2435.1298828125,9.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,37.0,22.0,0.0,13.0,0.0,0.0,16.0,10.0,0.0,0.0,8.0,10.0,0.0,2.0,16.0,0.0,48.0,23.0,0.0,1.0,1.0,64.17555000000002,33.21076202392578,5215.5205078125,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,386348,ASSIM MADIBO,QAT,Midfielder,Midfielder,23.0,0.0,0.0,0.0,2.0,0.0,5.660492897033691,0.0,1.0,0.0,0.0,0.0,0.0,23.0,41.369998931884766,1908.68994140625,10.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,33.0,16.0,1.0,6.0,0.0,0.0,13.0,12.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,1.0,72.0,15.0,0.0,0.0,1.0,56.68113333333334,29.04951286315918,5700.01025390625,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,386366,ALMOEZ ALI,QAT,Forward,Forward,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,386387,SULTAN ALBRAKE,QAT,Defender,Defender,18.0,0.0,0.0,0.0,0.0,0.0,6.0476226806640625,0.0,0.0,0.0,0.0,0.0,0.0,33.0,89.97999572753906,2601.2900390625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,7.0,3.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,80.0,17.0,1.0,0.0,0.0,65.62555,31.851503372192383,6624.890625,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,390670,Cyle LARIN,CAN,Forward,Forward,9.0,0.0,6.0,2.0,0.0,0.0,5.266199111938477,1.0,0.0,0.0,0.0,0.0,0.0,23.0,221.69000244140625,4060.7001953125,10.0,17.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,21.0,8.0,53.0,0.0,0.0,13.0,11.0,0.0,0.0,6.0,13.0,1.0,3.0,19.0,0.0,94.0,41.0,0.0,0.0,0.0,105.43610000000001,31.559635162353516,9262.759765625,0.8594887256622314,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,412144,Alphonso DAVIES,CAN,Defender,Defender,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021450,151615,760440,27,group_b,2026-06-18 22:00:00+00:00,CAN,QAT,416051,PEDRO MIGUEL,QAT,Defender,Defender,2.0,0.0,0.0,0.0,1.0,0.0,4.844193935394287,0.0,1.0,0.0,0.0,0.0,0.0,10.0,114.11000061035156,3959.959716796875,7.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,18.0,5.0,3.0,33.0,17.0,0.0,6.0,0.0,0.0,16.0,10.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,67.0,22.0,0.0,0.0,1.0,105.43610000000001,28.64936637878418,8520.759765625,0.0,0.0
