nation_id,fifa_team_id,fifa_player_id,name,short_name,jersey_num,birth_date,position,real_position,real_position_side,position_code,real_position_code,preferred_foot,height_cm,weight_kg,fifa_id_country,picture_id,picture_url,active_status,fifa_match_appearances,fifa_goals,fifa_yellow_cards,fifa_red_cards
CZE,43995,433754,Adam HLOZEK,HLOŽEK,9,2002-07-25T00:00:00Z,Forward,Forward,Unknown,3,3,,188.0,84.0,CZE,530C1EA8-C013-4858-BB7D0B71A763A1A1,https://digitalhub.fifa.com/transform/530c1ea8-c013-4858-bb7d-0b71a763a1a1/HLOZEK-Adam_433754,1,,,,
CZE,43995,401481,Patrik Schick,SCHICK,10,1996-01-24T00:00:00Z,Forward,Forward,Unknown,3,3,,191.0,87.0,CZE,725E8C7E-C712-45BE-9E0AEC5B121E84AD,https://digitalhub.fifa.com/transform/725e8c7e-c712-45be-9e0a-ec5b121e84ad/SCHICK-Patrik_401481,1,,,,
CZE,43995,441171,Jan KUCHTA,KUCHTA,11,1997-01-08T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,86.0,CZE,E5AB58C0-DE70-4E60-AFDD0CACEC12DECB,https://digitalhub.fifa.com/transform/e5ab58c0-de70-4e60-afdd-0cacec12decb/KUCHTA-Jan_441171,1,,,,
CZE,43995,486081,Lukas CERV,ČERV,12,2001-04-10T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,72.0,CZE,87CE4B61-FD6D-4CA3-901D6DFE039DD809,https://digitalhub.fifa.com/transform/87ce4b61-fd6d-4ca3-901d-6dfe039dd809/CERV-Lukas_486081,1,,,,
CZE,43995,484003,Mojmir CHYTIL,CHYTIL,13,1999-04-29T00:00:00Z,Forward,Forward,Unknown,3,3,,187.0,83.0,CZE,8B7FE7BE-C13F-4245-9A48470A88D95AA9,https://digitalhub.fifa.com/transform/8b7fe7be-c13f-4245-9a48-470a88d95aa9/CHYTIL-Mojmir_484003,1,,,,
CZE,43995,483990,David JURASEK,JURÁSEK,14,2000-08-07T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,77.0,CZE,4E32C53E-28E4-4757-AB4EC7B18CEE9BBF,https://digitalhub.fifa.com/transform/4e32c53e-28e4-4757-ab4e-c7b18cee9bbf/JURASEK-David_483990,1,,,,
CZE,43995,486082,Pavel SULC,ŠULC,15,2000-12-29T00:00:00Z,Forward,Forward,Unknown,3,3,,177.0,75.0,CZE,A45CA4C8-04D9-4321-A1001E57B2D7BBDA,https://digitalhub.fifa.com/transform/a45ca4c8-04d9-4321-a100-1e57b2d7bbda/SULC-Pavel_486082,1,,,,
CZE,43995,441162,Jindrich STANEK,STANĚK,16,1996-04-27T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,192.0,90.0,CZE,9351D9A7-4BE7-4C59-8E0E3F5FBCA8AC7D,https://digitalhub.fifa.com/transform/9351d9a7-4be7-4c59-8e0e-3f5fbca8ac7d/STANEK-Jindrich_441162,1,,,,
CZE,43995,484011,Lukas PROVOD,PROVOD,17,1996-10-23T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,191.0,85.0,CZE,E5E6A265-9886-4E25-97C0C4F2F230277D,https://digitalhub.fifa.com/transform/e5e6a265-9886-4e25-97c0-c4f2f230277d/PROVOD-Lukas_484011,1,,,,
CZE,43995,433668,Michal SADILEK,SADÍLEK,18,1999-05-31T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,169.0,65.0,CZE,00599F60-D24B-4377-B1C203BDA4F835BE,https://digitalhub.fifa.com/transform/00599f60-d24b-4377-b1c2-03bda4f835be/SADILEK-Michal_433668,1,,,,
CZE,43995,483961,Tomas CHORY,CHORÝ,19,1995-01-26T00:00:00Z,Forward,Forward,Unknown,3,3,,199.0,100.0,CZE,566B2C11-0ED7-4AD0-8E392E8A6FB4BA94,https://digitalhub.fifa.com/transform/566b2c11-0ed7-4ad0-8e39-2e8a6fb4ba94/CHORY-Tomas_483961,1,,,,
CZE,43995,441166,Jaroslav ZELENY,ZELENÝ,20,1992-08-20T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,81.0,CZE,33DBF631-0D45-4F04-9FEBBF0C76AD9F8E,https://digitalhub.fifa.com/transform/33dbf631-0d45-4f04-9feb-bf0c76ad9f8e/ZELENY-Jaroslav_441166,1,,,,
CZE,43995,483936,David DOUDERA,DOUDĚRA,21,1998-05-31T00:00:00Z,Defender,Defender,Unknown,1,1,,175.0,66.0,CZE,04FA0573-E1FA-4158-A14D7129641CC700,https://digitalhub.fifa.com/transform/04fa0573-e1fa-4158-a14d-7129641cc700/DOUDERA-David_483936,1,,,,
CZE,43995,404885,Tomas SOUCEK,SOUČEK,22,1995-02-27T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,192.0,82.0,CZE,EB34BFE6-5B60-4771-A30340F68231BBD2,https://digitalhub.fifa.com/transform/eb34bfe6-5b60-4771-a303-40f68231bbd2/SOUCEK-Tomas_404885,1,,,,
CZE,43995,511118,Lukas HORNICEK,HORNÍČEK,23,2002-07-13T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,198.0,90.0,CZE,D76A995C-DCD7-4219-A5553336AC87B052,https://digitalhub.fifa.com/transform/d76a995c-dcd7-4219-a555-3336ac87b052/HORNICEK-Lukas_511118,1,,,,
CZE,43995,523097,Alexandr SOJKA,SOJKA,24,2003-04-02T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,188.0,77.0,CZE,F8E5DF75-7DE8-4950-BB53B1D950621D33,https://digitalhub.fifa.com/transform/f8e5df75-7de8-4950-bb53-b1d950621d33/SOJKA-Alexandr_523097,1,,,,
CZE,43995,506775,Hugo SOCHUREK,SOCHŮREK,25,2008-06-07T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,78.0,CZE,72B960F8-5B10-4A9D-87266525E2EE6796,https://digitalhub.fifa.com/transform/72b960f8-5b10-4a9d-8726-6525e2ee6796/SOCHUREK-Hugo_506775,1,,,,
CZE,43995,519985,Denis VISINSKY,VIŠINSKÝ,26,2003-03-21T00:00:00Z,Forward,Forward,Unknown,3,3,,178.0,75.0,CZE,60B4E376-F163-4918-8742A2F6ADA5FC84,https://digitalhub.fifa.com/transform/60b4e376-f163-4918-8742-a2f6ada5fc84/VISINSKY-Denis_519985,1,,,,
SUI,43971,448107,Gregor KOBEL,KOBEL,1,1997-12-06T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,196.0,91.0,SUI,8C199208-00CD-46CA-877BF0FD4FB08E31,https://digitalhub.fifa.com/transform/8c199208-00cd-46ca-877b-f0fd4fb08e31/KOBEL-Gregor_448107,1,,,,
SUI,43971,493221,Miro MUHEIM,MUHEIM,2,1998-03-24T00:00:00Z,Defender,Defender,Unknown,1,1,,182.0,82.0,SUI,D3EFD73B-690B-417D-A6450A45B5C00BC8,https://digitalhub.fifa.com/transform/d3efd73b-690b-417d-a645-0a45b5c00bc8/MUHEIM-Miro_493221,1,,,,
SUI,43971,356412,Silvan WIDMER,WIDMER,3,1993-03-05T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,83.0,SUI,41A8791F-677E-4106-B2E49D71011C561D,https://digitalhub.fifa.com/transform/41a8791f-677e-4106-b2e4-9d71011c561d/WIDMER-Silvan_356412,1,,,,
SUI,43971,398509,Nico ELVEDI,ELVEDI,4,1996-09-30T00:00:00Z,Defender,Defender,Unknown,1,1,,189.0,85.0,SUI,5631CB24-DBA7-44DD-AC2C1C67B14D7649,https://digitalhub.fifa.com/transform/5631cb24-dba7-44dd-ac2c-1c67b14d7649/ELVEDI-Nico_398509,1,,,,
SUI,43971,405178,Manuel AKANJI,AKANJI,5,1995-07-19T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,95.0,SUI,3A90610E-9F70-434A-B8B0450A1EA81D75,https://digitalhub.fifa.com/transform/3a90610e-9f70-434a-b8b0-450a1ea81d75/AKANJI-Manuel_405178,1,,,,
SUI,43971,401448,Denis ZAKARIA,ZAKARIA,6,1996-11-20T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,189.0,77.0,SUI,E47D229B-D092-4759-82E00E5F88B2C894,https://digitalhub.fifa.com/transform/e47d229b-d092-4759-82e0-0e5f88b2c894/ZAKARIA-Denis_401448,1,,,,
SUI,43971,393480,Breel EMBOLO,EMBOLO,7,1997-02-14T00:00:00Z,Forward,Forward,Unknown,3,3,,184.0,86.0,SUI,B2483096-041C-489B-A1C56D930F380909,https://digitalhub.fifa.com/transform/b2483096-041c-489b-a1c5-6d930f380909/EMBOLO-Breel_393480,1,,,,
SUI,43971,402021,Remo FREULER,FREULER,8,1992-04-15T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,75.0,SUI,821A56DC-683D-4326-A78421E25428A18F,https://digitalhub.fifa.com/transform/821a56dc-683d-4326-a784-21e25428a18f/FREULER-Remo_402021,1,,,,
SUI,43971,502727,Johan MANZAMBI,MANZAMBI,9,2005-10-14T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,76.0,SUI,A0CB9413-32EA-4B8F-980155474CB12B77,https://digitalhub.fifa.com/transform/a0cb9413-32ea-4b8f-9801-55474cb12b77/MANZAMBI-Johan_502727,1,,,,
SUI,43971,311558,Granit XHAKA,XHAKA,10,1992-09-27T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,82.0,SUI,A6C333CC-3042-4094-9EC0094479B8CA3A,https://digitalhub.fifa.com/transform/a6c333cc-3042-4094-9ec0-094479b8ca3a/XHAKA-Granit_311558,1,,,,
SUI,43971,448114,Dan NDOYE,NDOYE,11,2000-10-25T00:00:00Z,Forward,Forward,Unknown,3,3,,184.0,72.0,SUI,B536DBBE-88A2-4CAF-97C06BAAC25C43FE,https://digitalhub.fifa.com/transform/b536dbbe-88a2-4caf-97c0-6baac25c43fe/NDOYE-Dan_448114,1,,,,
SUI,43971,402022,Yvon MVOGO,MVOGO,12,1994-06-06T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,88.0,SUI,66A48E5B-90B7-48FA-94B6F91D76C28962,https://digitalhub.fifa.com/transform/66a48e5b-90b7-48fa-94b6-f91d76c28962/MVOGO-Yvon_402022,1,,,,
SUI,43971,313559,Ricardo RODRIGUEZ,RODRIGUEZ,13,1992-08-25T00:00:00Z,Defender,Defender,Unknown,1,1,,182.0,82.0,SUI,07F27983-8EEE-43F3-B68CB45B6F806785,https://digitalhub.fifa.com/transform/07f27983-8eee-43f3-b68c-b45b6f806785/RODRIGUEZ-Ricardo_313559,1,,,,
SUI,43971,448120,Ardon JASHARI,JASHARI,14,2002-07-30T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,75.0,SUI,9E9FC9ED-5B8E-4C1E-A4E3C29201D34DAE,https://digitalhub.fifa.com/transform/9e9fc9ed-5b8e-4c1e-a4e3-c29201d34dae/JASHARI-Ardon_448120,1,,,,
SUI,43971,411226,Djibril SOW,SOW,15,1997-02-06T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,76.0,SUI,64B86B6F-824E-4EF9-AA1E43CFFF2A7DF1,https://digitalhub.fifa.com/transform/64b86b6f-824e-4ef9-aa1e-43cfff2a7df1/SOW-Djibril_411226,1,,,,
SUI,43971,448124,Christian FASSNACHT,FASSNACHT,16,1993-11-11T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,78.0,SUI,7ECE88C1-0971-4298-A4F100547BF2C889,https://digitalhub.fifa.com/transform/7ece88c1-0971-4298-a4f1-00547bf2c889/FASSNACHT-Christian_448124,1,,,,
SUI,43971,448131,Ruben VARGAS,VARGAS,17,1998-08-05T00:00:00Z,Forward,Forward,Unknown,3,3,,179.0,70.0,SUI,625F7CE0-81A9-4BAB-9B18C9EC395B5096,https://digitalhub.fifa.com/transform/625f7ce0-81a9-4bab-9b18-c9ec395b5096/VARGAS-Ruben_448131,1,,,,
SUI,43971,448136,Eray COEMERT,CÖMERT,18,1998-02-04T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,80.0,SUI,9B17E0F6-F09E-417D-9829857D7A7D1FA3,https://digitalhub.fifa.com/transform/9b17e0f6-f09e-417d-9829-857d7a7d1fa3/COEMERT-Eray_448136,1,,,,
SUI,43971,448127,Noah OKAFOR,OKAFOR,19,2000-05-24T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,80.0,SUI,DD8ABCD7-7775-4F67-9E25EAA6E7CB2B97,https://digitalhub.fifa.com/transform/dd8abcd7-7775-4f67-9e25-eaa6e7cb2b97/OKAFOR-Noah_448127,1,,,,
SUI,43971,433147,Michel AEBISCHER,AEBISCHER,20,1997-01-06T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,76.0,SUI,33CED9ED-C3FD-4933-BC834A7A1465A94F,https://digitalhub.fifa.com/transform/33ced9ed-c3fd-4933-bc83-4a7a1465a94f/AEBISCHER-Michel_433147,1,,,,
SUI,43971,484862,Marvin KELLER,KELLER,21,2002-07-03T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,189.0,89.0,SUI,4C9CA839-CA31-4D4C-A6203A5117C5EFA8,https://digitalhub.fifa.com/transform/4c9ca839-ca31-4d4c-a620-3a5117c5efa8/KELLER-Marvin_484862,1,,,,
SUI,43971,448103,Fabian RIEDER,RIEDER,22,2002-02-16T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,74.0,SUI,7E5B9FB5-DFCF-47E7-B185EBD6D915E0BE,https://digitalhub.fifa.com/transform/7e5b9fb5-dfcf-47e7-b185-ebd6d915e0be/RIEDER-Fabian_448103,1,,,,
SUI,43971,448112,Zeki AMDOUNI,AMDOUNI,23,2000-12-04T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,82.0,SUI,64A9489F-28D0-40CA-95923CDA9CB7CAC5,https://digitalhub.fifa.com/transform/64a9489f-28d0-40ca-9592-3cda9cb7cac5/AMDOUNI-Zeki_448112,1,,,,
SUI,43971,484864,Aurele AMENDA,AMENDA,24,2003-07-31T00:00:00Z,Defender,Defender,Unknown,1,1,,194.0,98.0,SUI,F38DA0CF-FDA0-4F52-838C0BB40AB279C8,https://digitalhub.fifa.com/transform/f38da0cf-fda0-4f52-838c-0bb40ab279c8/AMENDA-Aurele_484864,1,,,,
SUI,43971,510908,Luca JAQUEZ,JAQUEZ,25,2003-06-02T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,83.0,SUI,2F3D611D-71C6-40AC-BC76FDAD78FE3C5E,https://digitalhub.fifa.com/transform/2f3d611d-71c6-40ac-bc76-fdad78fe3c5e/JAQUEZ-Luca_510908,1,,,,
SUI,43971,448104,Cedric ITTEN,ITTEN,26,1996-12-27T00:00:00Z,Forward,Forward,Unknown,3,3,,190.0,82.0,SUI,B9CC3593-AA7E-4F6F-B22B2CDEAE513A1E,https://digitalhub.fifa.com/transform/b9cc3593-aa7e-4f6f-b22b-2cdeae513a1e/ITTEN-Cedric_448104,1,,,,
SCO,43967,411301,Angus Gunn,GUNN,1,1996-01-22T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,196.0,77.0,SCO,C13202B1-F3B1-4FE1-BC720EE5B3135BBC,https://digitalhub.fifa.com/transform/c13202b1-f3b1-4fe1-bc72-0ee5b3135bbc/GUNN-Angus_411301,1,,,,
SCO,43967,442428,Aaron HICKEY,HICKEY,2,2002-06-10T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,72.0,SCO,36AB73B9-B07C-48D7-A2C2DA34B149B0D2,https://digitalhub.fifa.com/transform/36ab73b9-b07c-48d7-a2c2-da34b149b0d2/HICKEY-Aaron_442428,1,,,,
SCO,43967,401339,Andy ROBERTSON,ROBERTSON,3,1994-03-11T00:00:00Z,Defender,Defender,Unknown,1,1,,178.0,64.0,SCO,BA94C3AA-E071-4ADD-B4025D3F8DF8ACB9,https://digitalhub.fifa.com/transform/ba94c3aa-e071-4add-b402-5d3f8df8acb9/ROBERTSON-Andy_401339,1,,,,
SCO,43967,433787,Scott McTominay,MCTOMINAY,4,1996-12-08T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,193.0,88.0,SCO,483440E3-5BDC-46E2-9B8077E880B5FD85,https://digitalhub.fifa.com/transform/483440e3-5bdc-46e2-9b80-77e880b5fd85/McTOMINAY-Scott_433787,1,,,,
SCO,43967,359634,Grant Hanley,HANLEY,5,1991-11-20T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,85.0,SCO,ACC9B74C-859B-406F-ADD5879C21150144,https://digitalhub.fifa.com/transform/acc9b74c-859b-406f-add5-879c21150144/HANLEY-Grant_359634,1,,,,
SCO,43967,401712,Kieran Tierney,TIERNEY,6,1997-06-05T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,73.0,SCO,D2B1D878-BBCC-4E16-BB777A90A01D0E37,https://digitalhub.fifa.com/transform/d2b1d878-bbcc-4e16-bb77-7a90a01d0e37/TIERNEY-Kieran_401712,1,,,,
SCO,43967,401334,John McGinn,MCGINN,7,1994-10-18T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,68.0,SCO,AF6CEADD-A14F-47C0-9F30FD85D71A94CD,https://digitalhub.fifa.com/transform/af6ceadd-a14f-47c0-9f30-fd85d71a94cd/McGINN-John_401334,1,,,,
SCO,43967,523007,Tyler FLETCHER,FLETCHER,8,2007-03-19T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,72.0,SCO,EB1788F3-B3B1-41F9-B74685CE1B077C14,https://digitalhub.fifa.com/transform/eb1788f3-b3b1-41f9-b746-85ce1b077c14/FLETCHER-Tyler_523007,1,,,,
SCO,43967,430098,Lyndon DYKES,DYKES,9,1995-10-07T00:00:00Z,Forward,Forward,Unknown,3,3,,188.0,84.0,SCO,E3A5C73F-1DD8-4E90-941AF903EF96D7CC,https://digitalhub.fifa.com/transform/e3a5c73f-1dd8-4e90-941a-f903ef96d7cc/DYKES-Lyndon_430098,1,,,,
SCO,43967,433191,Che Adams,ADAMS,10,1996-07-13T00:00:00Z,Forward,Forward,Unknown,3,3,,175.0,70.0,SCO,1A70C52F-9A4B-4DC1-813B991877AA4758,https://digitalhub.fifa.com/transform/1a70c52f-9a4b-4dc1-813b-991877aa4758/ADAMS-Che_433191,1,,,,
SCO,43967,430097,Ryan Christie,CHRISTIE,11,1995-02-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,71.0,SCO,FCE70106-25B4-4B34-B12B10E4C6E90C18,https://digitalhub.fifa.com/transform/fce70106-25b4-4b34-b12b-10e4c6e90c18/CHRISTIE-Ryan_430097,1,,,,
SCO,43967,442429,Liam KELLY,KELLY,12,1996-01-23T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,184.0,80.0,SCO,C1B8AA4F-E753-4748-915B33661CC33845,https://digitalhub.fifa.com/transform/c1b8aa4f-e753-4748-915b-33661cc33845/KELLY-Liam_442429,1,,,,
SCO,43967,430147,Jack Hendry,HENDRY,13,1995-05-07T00:00:00Z,Defender,Defender,Unknown,1,1,,192.0,86.0,SCO,4C09CB0F-5174-41B5-A47EDCFB5506B282,https://digitalhub.fifa.com/transform/4c09cb0f-5174-41b5-a47e-dcfb5506b282/HENDRY-Jack_430147,1,,,,
SCO,43967,442433,Ross STEWART,STEWART,14,1996-07-11T00:00:00Z,Forward,Forward,Unknown,3,3,,188.0,85.0,SCO,C0EF417D-F1AA-48E4-B9C4DDB006EC53F5,https://digitalhub.fifa.com/transform/c0ef417d-f1aa-48e4-b9c4-ddb006ec53f5/STEWART-Ross_442433,1,,,,
SCO,43967,442430,John SOUTTAR,SOUTTAR,15,1996-09-25T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,75.0,SCO,4B905694-87C7-4148-BE4B802E4DBCC7BA,https://digitalhub.fifa.com/transform/4b905694-87c7-4148-be4b-802e4dbcc7ba/SOUTTAR-John_442430,1,,,,
SCO,43967,484073,Dominic HYAM,HYAM,16,1995-12-20T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,70.0,SCO,AB423FF9-7286-4242-88986D24BF8F1749,https://digitalhub.fifa.com/transform/ab423ff9-7286-4242-8898-6d24bf8f1749/HYAM-Dominic_484073,1,,,,
SCO,43967,485131,Ben GANNON-DOAK,GANNON DOAK,17,2005-11-11T00:00:00Z,Forward,Forward,Unknown,3,3,,173.0,65.0,SCO,7CF469CC-72F7-4C4B-9312817920757AF3,https://digitalhub.fifa.com/transform/7cf469cc-72f7-4c4b-9312-817920757af3/GANNON-DOAK-Ben_485131,1,,,,
SCO,43967,495431,George HIRST,HIRST,18,1999-02-15T00:00:00Z,Forward,Forward,Unknown,3,3,,191.0,81.0,SCO,1C9C7ECC-B678-43E6-B8A38155776DD003,https://digitalhub.fifa.com/transform/1c9c7ecc-b678-43e6-b8a3-8155776dd003/HIRST-George_495431,1,,,,
SCO,43967,442434,Lewis FERGUSON,FERGUSON,19,1999-08-24T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,73.0,SCO,D5D3101D-C2CB-4A29-BCCF914370459CFA,https://digitalhub.fifa.com/transform/d5d3101d-c2cb-4a29-bccf-914370459cfa/FERGUSON-Lewis_442434,1,,,,
SCO,43967,484045,Lawrence SHANKLAND,SHANKLAND,20,1995-08-10T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,75.0,SCO,6A373A65-CA0E-4C4B-A61BB98C73FDEFDD,https://digitalhub.fifa.com/transform/6a373a65-ca0e-4c4b-a61b-b98c73fdefdd/SHANKLAND-Lawrence_484045,1,,,,
SCO,43967,215553,Craig GORDON,GORDON,21,1982-12-31T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,193.0,83.0,SCO,6BB645F8-C45E-4630-BAF7B7DDCD905A26,https://digitalhub.fifa.com/transform/6bb645f8-c45e-4630-baf7-b7ddcd905a26/GORDON-Craig_215553,1,,,,
SCO,43967,433694,Nathan PATTERSON,PATTERSON,22,2001-10-16T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,72.0,SCO,3FC20068-FF61-482E-AE76B63E24985F42,https://digitalhub.fifa.com/transform/3fc20068-ff61-482e-ae76-b63e24985f42/PATTERSON-Nathan_433694,1,,,,
SCO,43967,484051,Kenny McLEAN,MCLEAN,23,1992-01-08T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,70.0,SCO,E1F470CA-8805-4250-8C3039AA30A16AC9,https://digitalhub.fifa.com/transform/e1f470ca-8805-4250-8c30-39aa30a16ac9/McLEAN-Kenny_484051,1,,,,
SCO,43967,337389,Anthony RALSTON,RALSTON,24,1998-11-16T00:00:00Z,Defender,Defender,Unknown,1,1,,178.0,70.0,SCO,EEF7A9CC-256C-4000-AE6438407521D30B,https://digitalhub.fifa.com/transform/eef7a9cc-256c-4000-ae64-38407521d30b/RALSTON-Anthony_337389,1,,,,
SCO,43967,520217,Findlay CURTIS,CURTIS,25,2006-06-09T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,66.0,SCO,A6C805C6-37F9-44E9-80A8E43118E78762,https://digitalhub.fifa.com/transform/a6c805c6-37f9-44e9-80a8-e43118e78762/CURTIS-Findlay_520217,1,,,,
SCO,43967,442431,Scott MCKENNA,MCKENNA,26,1996-11-12T00:00:00Z,Defender,Defender,Unknown,1,1,,189.0,74.0,SCO,073EBE12-5BA9-4DE4-87292A0B0E942B43,https://digitalhub.fifa.com/transform/073ebe12-5ba9-4de4-8729-2a0b0e942b43/McKENNA-Scott_442431,1,,,,
TUR,43972,360498,Mert GUNOK,MERT,1,1989-03-01T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,196.0,89.0,TUR,1CE10157-FAD1-435E-B21DB4F25A483BC1,https://digitalhub.fifa.com/transform/1ce10157-fad1-435e-b21d-b4f25a483bc1/GUNOK-Mert_360498,1,,,,
TUR,43972,433072,Zeki CELIK,ZEKİ ÇELİK,2,1997-02-17T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,80.0,TUR,903B63C2-AB06-47B8-911CBF4F026601FD,https://digitalhub.fifa.com/transform/903b63c2-ab06-47b8-911c-bf4f026601fd/CELIK-Zeki_433072,1,,,,
TUR,43972,441179,Merih DEMIRAL,DEMİRAL,3,1998-03-05T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,89.0,TUR,905E3E12-72E9-440D-96F50B3A48AEBE92,https://digitalhub.fifa.com/transform/905e3e12-72e9-440d-96f5-0b3a48aebe92/DEMIRAL-Merih_441179,1,,,,
TUR,43972,401167,Caglar SOYUNCU,ÇAĞLAR,4,1996-05-23T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,88.0,TUR,1B2E4FE1-8AEC-4473-845BD0CCB4E20A3A,https://digitalhub.fifa.com/transform/1b2e4fe1-8aec-4473-845b-d0ccb4e20a3a/SOYUNCU-Caglar_401167,1,,,,
TUR,43972,389907,Salih OZCAN,ÖZCAN,5,1998-01-11T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,81.0,TUR,1E968B8D-1B4C-4BCE-86B78A4AD87EEF3A,https://digitalhub.fifa.com/transform/1e968b8d-1b4c-4bce-86b7-8a4ad87eef3a/OZCAN-Salih_389907,1,,,,
TUR,43972,433118,Orkun KOKCU,ORKUN KÖKÇÜ,6,2000-12-29T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,82.0,TUR,90A510FF-865F-4293-A59B8A92E12A89B0,https://digitalhub.fifa.com/transform/90a510ff-865f-4293-a59b-8a92e12a89b0/KOKCU-Orkun_433118,1,,,,
TUR,43972,441188,Kerem AKTURKOGLU,AKTÜRKOĞLU,7,1998-10-21T00:00:00Z,Forward,Forward,Unknown,3,3,,172.0,73.0,TUR,9CCCF7C0-EBFC-4B65-858774742F5A9992,https://digitalhub.fifa.com/transform/9cccf7c0-ebfc-4b65-8587-74742f5a9992/AKTURKOGLU-Kerem_441188,1,,,,
TUR,43972,484087,Arda GULER,ARDA GÜLER,8,2005-02-25T00:00:00Z,Forward,Forward,Unknown,3,3,,175.0,74.0,TUR,E2F26175-13AC-4850-ACD76408DE06CE19,https://digitalhub.fifa.com/transform/e2f26175-13ac-4850-acd7-6408de06ce19/GULER-Arda_484087,1,,,,
TUR,43972,495347,Deniz GUL,DENİZ GÜL,9,2004-07-02T00:00:00Z,Forward,Forward,Unknown,3,3,,192.0,92.0,TUR,92368352-F3AB-459F-BB724A7E432DD39A,https://digitalhub.fifa.com/transform/92368352-f3ab-459f-bb72-4a7e432dd39a/GUL-Deniz_495347,1,,,,
TUR,43972,369304,Hakan CALHANOGLU,ÇALHANOĞLU,10,1994-02-08T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,75.0,TUR,F192CF34-173F-47B3-9748981BD3F21275,https://digitalhub.fifa.com/transform/f192cf34-173f-47b3-9748-981bd3f21275/CALHANOGLU-Hakan_369304,1,,,,
TUR,43972,484112,Kenan YILDIZ,YILDIZ,11,2005-05-04T00:00:00Z,Forward,Forward,Unknown,3,3,,187.0,84.0,TUR,7DFF809E-A965-4B36-A7B58DA772FC96A5,https://digitalhub.fifa.com/transform/7dff809e-a965-4b36-a7b5-8da772fc96a5/YILDIZ-Kenan_484112,1,,,,
TUR,43972,441180,Altay BAYINDIR,ALTAY,12,1998-04-14T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,198.0,90.0,TUR,F8C86015-CCE5-4965-9D7C183EF908079A,https://digitalhub.fifa.com/transform/f8c86015-cce5-4965-9d7c-183ef908079a/BAYINDIR-Altay_441180,1,,,,
